Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,532754,-,-,-,21.77,-103.14,0,2398,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky GHI,Clearsky DNI,DNI,DHI,GHI,Relative Humidity
2008,1,1,0,30,14,0,0,0,0,0,0,25.32
2008,1,1,1,30,12.700000000000001,0,0,0,0,0,0,25.29
2008,1,1,2,30,11.5,0,0,0,0,0,0,27.05
2008,1,1,3,30,10.5,0,0,0,0,0,0,28.27
2008,1,1,4,30,9.3,0,0,0,0,0,0,30.04
2008,1,1,5,30,8,0,0,0,0,0,0,33.71
2008,1,1,6,30,6.9,0,0,0,0,0,0,39.69
2008,1,1,7,30,5.800000000000001,0,0,0,0,0,0,45.01
2008,1,1,8,30,5,0,0,0,0,0,0,49.02
2008,1,1,9,30,4.3,0,0,0,0,0,0,52.76
2008,1,1,10,30,3.8000000000000003,0,0,0,0,0,0,55.910000000000004
2008,1,1,11,30,3.4000000000000004,0,0,0,0,0,0,58.72
2008,1,1,12,30,3,0,0,0,0,0,0,62.04
2008,1,1,13,30,4.1000000000000005,0,0,0,0,0,0,59.44
2008,1,1,14,30,7.300000000000001,35,189,781,35,115,122,50.08
2008,1,1,15,30,11.200000000000001,49,417,950,950,49,417,44.79
2008,1,1,16,30,14.600000000000001,57,608,1014,1014,57,608,42.59
2008,1,1,17,30,16.900000000000002,62,741,1045,1045,62,741,37.22
2008,1,1,18,30,18.400000000000002,64,811,1059,1059,64,811,33.19
2008,1,1,19,30,19.200000000000003,64,802,1053,1053,64,802,31.21
2008,1,1,20,30,19.3,62,720,1029,1029,62,720,31.470000000000002
2008,1,1,21,30,18.6,57,573,983,983,57,573,34.6
2008,1,1,22,30,16.900000000000002,50,374,889,889,50,374,41.59
2008,1,1,23,30,14,35,150,675,675,35,150,54.5
2008,1,2,0,30,11.200000000000001,0,0,0,0,0,0,68.8
2008,1,2,1,30,9.1,0,0,0,0,0,0,79.17
2008,1,2,2,30,7.2,0,0,0,0,0,0,85.03
2008,1,2,3,30,5.4,0,0,0,0,0,0,87.7
2008,1,2,4,30,3.9000000000000004,0,0,0,0,0,0,88.72
2008,1,2,5,30,2.7,0,0,0,0,0,0,89.72
2008,1,2,6,30,1.6,0,0,0,0,0,0,91.44
2008,1,2,7,30,0.8,0,0,0,0,0,0,91.7
2008,1,2,8,30,0.1,0,0,0,0,0,0,91.60000000000001
2008,1,2,9,30,-0.4,0,0,0,0,0,0,91.07000000000001
2008,1,2,10,30,-0.9,0,0,0,0,0,0,91.44
2008,1,2,11,30,-1.4000000000000001,0,0,0,0,0,0,92.46000000000001
2008,1,2,12,30,-1.7000000000000002,0,0,0,0,0,0,92.52
2008,1,2,13,30,-1.1,0,0,0,0,0,0,86.68
2008,1,2,14,30,1.3,38,181,729,729,38,181,72.07000000000001
2008,1,2,15,30,4.6000000000000005,53,407,914,914,53,407,58.35
2008,1,2,16,30,8.1,61,600,993,993,61,600,47.93
2008,1,2,17,30,11,66,738,1032,1032,66,738,41.33
2008,1,2,18,30,13.200000000000001,71,808,1044,1044,71,808,37.15
2008,1,2,19,30,14.600000000000001,72,803,1041,1041,72,803,34.78
2008,1,2,20,30,15.100000000000001,70,725,1021,1021,70,725,34.07
2008,1,2,21,30,14.700000000000001,64,579,978,978,64,579,34.9
2008,1,2,22,30,13,56,381,886,886,56,381,38.550000000000004
2008,1,2,23,30,9.700000000000001,39,153,664,664,39,153,47.82
2008,1,3,0,30,6.6000000000000005,0,0,0,0,0,0,59.95
2008,1,3,1,30,4.9,0,0,0,0,0,0,64.83
2008,1,3,2,30,3.3000000000000003,0,0,0,0,0,0,69.55
2008,1,3,3,30,1.6,0,0,0,0,0,0,75.67
2008,1,3,4,30,0.2,0,0,0,0,0,0,80.59
2008,1,3,5,30,-0.8,0,0,0,0,0,0,84.06
2008,1,3,6,30,-1.6,0,0,0,0,0,0,86.91
2008,1,3,7,30,-2.1,0,0,0,0,0,0,88.3
2008,1,3,8,30,-2.6,0,0,0,0,0,0,90.27
2008,1,3,9,30,-2.9000000000000004,0,0,0,0,0,0,91.21000000000001
2008,1,3,10,30,-3.2,0,0,0,0,0,0,92.60000000000001
2008,1,3,11,30,-3.4000000000000004,0,0,0,0,0,0,93.44
2008,1,3,12,30,-3.6,0,0,0,0,0,0,94.44
2008,1,3,13,30,-2.5,0,0,0,0,0,0,86.96000000000001
2008,1,3,14,30,0.6000000000000001,38,182,738,738,38,182,70.12
2008,1,3,15,30,4.9,52,409,924,924,52,409,54.08
2008,1,3,16,30,9.1,59,603,1003,1003,59,603,43.84
2008,1,3,17,30,12.8,63,742,1043,1043,63,742,37.15
2008,1,3,18,30,15.8,63,813,1061,1061,63,813,32.980000000000004
2008,1,3,19,30,17.7,63,809,1060,1060,63,809,30.64
2008,1,3,20,30,18.5,61,731,1043,1043,61,731,28.38
