Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,462860,-,-,-,25.09,-105.86,0,2601,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DNI,Clearsky GHI,Clearsky DHI,DNI,DHI,GHI,Relative Humidity
2004,1,1,0,30,6.800000000000001,0,0,0,0,0,0,90.9
2004,1,1,1,30,5.5,0,0,0,0,0,0,100
2004,1,1,2,30,4.800000000000001,0,0,0,0,0,0,100
2004,1,1,3,30,4.3,0,0,0,0,0,0,100
2004,1,1,4,30,4.1000000000000005,0,0,0,0,0,0,100
2004,1,1,5,30,4.2,0,0,0,0,0,0,100
2004,1,1,6,30,4.1000000000000005,0,0,0,0,0,0,100
2004,1,1,7,30,4,0,0,0,0,0,0,100
2004,1,1,8,30,3.8000000000000003,0,0,0,0,0,0,100
2004,1,1,9,30,3.7,0,0,0,0,0,0,100
2004,1,1,10,30,3.5,0,0,0,0,0,0,100
2004,1,1,11,30,3.3000000000000003,0,0,0,0,0,0,100
2004,1,1,12,30,3,0,0,0,0,0,0,100
2004,1,1,13,30,3.3000000000000003,0,0,0,0,0,0,100
2004,1,1,14,30,4.7,577,109,33,0,22,22,100
2004,1,1,15,30,7.1000000000000005,842,321,50,190,166,227,87.23
2004,1,1,16,30,9.700000000000001,946,512,58,346,203,369,70.47
2004,1,1,17,30,11.700000000000001,990,652,63,247,304,451,58.730000000000004
2004,1,1,18,30,12.600000000000001,1011,730,66,83,345,400,54.08
2004,1,1,19,30,12.8,1006,736,68,163,375,483,53.59
2004,1,1,20,30,12.600000000000001,985,673,68,481,232,527,55.1
2004,1,1,21,30,12,948,546,61,948,61,546,58.800000000000004
2004,1,1,22,30,10.700000000000001,854,363,54,71,194,220,67.58
2004,1,1,23,30,8.8,639,153,39,12,79,81,80.84
2004,1,2,0,30,7.1000000000000005,0,0,0,0,0,0,90.33
2004,1,2,1,30,6.300000000000001,0,0,0,0,0,0,95.95
2004,1,2,2,30,5.800000000000001,0,0,0,0,0,0,99.92
2004,1,2,3,30,5.4,0,0,0,0,0,0,100
2004,1,2,4,30,4.9,0,0,0,0,0,0,100
2004,1,2,5,30,4.5,0,0,0,0,0,0,100
2004,1,2,6,30,4.4,0,0,0,0,0,0,100
2004,1,2,7,30,4.4,0,0,0,0,0,0,100
2004,1,2,8,30,4.3,0,0,0,0,0,0,100
2004,1,2,9,30,4.3,0,0,0,0,0,0,100
2004,1,2,10,30,4.1000000000000005,0,0,0,0,0,0,100
2004,1,2,11,30,3.8000000000000003,0,0,0,0,0,0,100
2004,1,2,12,30,3.5,0,0,0,0,0,0,100
2004,1,2,13,30,4.2,0,0,0,0,0,0,100
2004,1,2,14,30,6.7,583,107,30,22,61,64,87.82000000000001
2004,1,2,15,30,10.3,830,316,49,378,129,251,71.2
2004,1,2,16,30,13.5,928,505,59,369,214,391,55.980000000000004
2004,1,2,17,30,15.4,977,646,65,373,266,488,48.730000000000004
2004,1,2,18,30,16.400000000000002,994,724,70,283,342,528,45.47
2004,1,2,19,30,16.8,1006,736,67,346,335,566,43.79
2004,1,2,20,30,17,999,677,62,481,226,522,42.43
2004,1,2,21,30,16.5,958,550,58,473,187,430,42.94
2004,1,2,22,30,14.700000000000001,881,371,50,39,172,187,48.15
2004,1,2,23,30,11.5,687,160,36,77,96,110,64.25
2004,1,3,0,30,8.9,0,0,0,0,0,0,78.66
2004,1,3,1,30,8,0,0,0,0,0,0,84.55
2004,1,3,2,30,7.6000000000000005,0,0,0,0,0,0,88.31
2004,1,3,3,30,7.1000000000000005,0,0,0,0,0,0,91.91
2004,1,3,4,30,6.800000000000001,0,0,0,0,0,0,94.09
2004,1,3,5,30,6.5,0,0,0,0,0,0,96.33
2004,1,3,6,30,6.300000000000001,0,0,0,0,0,0,97.98
2004,1,3,7,30,6.2,0,0,0,0,0,0,99.3
2004,1,3,8,30,6,0,0,0,0,0,0,100
2004,1,3,9,30,5.7,0,0,0,0,0,0,100
2004,1,3,10,30,5.4,0,0,0,0,0,0,100
2004,1,3,11,30,5.2,0,0,0,0,0,0,100
2004,1,3,12,30,5.1000000000000005,0,0,0,0,0,0,100
2004,1,3,13,30,5.800000000000001,0,0,0,0,0,0,100
2004,1,3,14,30,8.3,637,110,28,17,62,65,91.33
2004,1,3,15,30,11.5,882,325,42,195,152,215,72.75
2004,1,3,16,30,14,978,518,48,444,187,400,55.050000000000004
2004,1,3,17,30,15.700000000000001,1022,662,53,723,147,578,44.980000000000004
2004,1,3,18,30,16.6,1039,739,54,281,317,503,41.18
2004,1,3,19,30,16.8,1041,748,54,48,366,397,40.87
2004,1,3,20,30,16.2,1024,687,55,179,309,420,43.58
2004,1,3,21,30,15,984,557,50,49,247,273,48.5
2004,1,3,22,30,13,911,378,44,105,193,232,56.480000000000004
2004,1,3,23,30,10.700000000000001,726,165,33,35,90,96,67.59
2004,1,4,0,30,8.8,0,0,0,0,0,0,79.48
2004,1,4,1,30,7.6000000000000005,0,0,0,0,0,0,87.59
2004,1,4,2,30,6.9,0,0,0,0,0,0,92.71000000000001
2004,1,4,3,30,6.4,0,0,0,0,0,0,96.93
2004,1,4,4,30,6.1000000000000005,0,0,0,0,0,0,99.61
2004,1,4,5,30,5.9,0,0,0,0,0,0,100
2004,1,4,6,30,5.6000000000000005,0,0,0,0,0,0,100
2004,1,4,7,30,5.1000000000000005,0,0,0,0,0,0,100
2004,1,4,8,30,4.7,0,0,0,0,0,0,100
2004,1,4,9,30,4.4,0,0,0,0,0,0,100
2004,1,4,10,30,4.2,0,0,0,0,0,0,100
2004,1,4,11,30,4.2,0,0,0,0,0,0,100
2004,1,4,12,30,4.4,0,0,0,0,0,0,100
2004,1,4,13,30,5.2,0,0,0,0,0,0,100
2004,1,4,14,30,7.2,620,108,28,1,48,48,94.31
2004,1,4,15,30,9.8,871,322,42,0,11,11,76.71000000000001
2004,1,4,16,30,12,970,514,48,95,287,332,60.28
2004,1,4,17,30,13.3,1020,659,51,192,357,472,52.44
2004,1,4,18,30,14,1039,740,54,1,244,245,49
2004,1,4,19,30,14.100000000000001,1047,752,53,460,328,636,47.93
2004,1,4,20,30,13.700000000000001,1032,691,52,326,341,543,49.09
2004,1,4,21,30,12.9,988,564,53,988,53,564,52.32
2004,1,4,22,30,11.600000000000001,910,381,45,221,204,285,57.21
2004,1,4,23,30,8.9,731,168,32,2,75,75,70.23
2004,1,5,0,30,6.5,0,0,0,0,0,0,86.72
2004,1,5,1,30,5.4,0,0,0,0,0,0,94.55
2004,1,5,2,30,4.800000000000001,0,0,0,0,0,0,99.21000000000001
2004,1,5,3,30,4.3,0,0,0,0,0,0,100
2004,1,5,4,30,3.7,0,0,0,0,0,0,100
2004,1,5,5,30,3,0,0,0,0,0,0,100
2004,1,5,6,30,2.4000000000000004,0,0,0,0,0,0,100
2004,1,5,7,30,2.1,0,0,0,0,0,0,100
2004,1,5,8,30,1.8,0,0,0,0,0,0,100
2004,1,5,9,30,1.6,0,0,0,0,0,0,100
2004,1,5,10,30,1.3,0,0,0,0,0,0,100
2004,1,5,11,30,0.8,0,0,0,0,0,0,100
2004,1,5,12,30,0.30000000000000004,0,0,0,0,0,0,100
2004,1,5,13,30,1,0,0,0,0,0,0,100
2004,1,5,14,30,4.2,674,111,24,674,24,111,91.9
2004,1,5,15,30,8.8,910,328,36,910,36,328,67.45
2004,1,5,16,30,12.9,1002,523,42,1002,42,523,41.42
2004,1,5,17,30,15.5,1045,668,45,1045,45,668,29.400000000000002
2004,1,5,18,30,17.1,1064,750,46,1064,46,750,24.68
2004,1,5,19,30,17.900000000000002,1067,761,47,1067,47,761,22.580000000000002
2004,1,5,20,30,18.1,1047,696,46,1047,46,696,21.98
2004,1,5,21,30,17.400000000000002,1012,569,43,1012,43,569,23.080000000000002
2004,1,5,22,30,15.600000000000001,939,387,38,939,38,387,26.490000000000002
2004,1,5,23,30,11.600000000000001,760,171,28,49,107,116,42.46
2004,1,6,0,30,8.200000000000001,0,0,0,0,0,0,55.410000000000004
2004,1,6,1,30,7.1000000000000005,0,0,0,0,0,0,59.160000000000004
2004,1,6,2,30,6.6000000000000005,0,0,0,0,0,0,61.800000000000004
2004,1,6,3,30,5.9,0,0,0,0,0,0,64.81
2004,1,6,4,30,4.800000000000001,0,0,0,0,0,0,69.7
2004,1,6,5,30,3.5,0,0,0,0,0,0,75.73
2004,1,6,6,30,2.4000000000000004,0,0,0,0,0,0,81.65
2004,1,6,7,30,1.6,0,0,0,0,0,0,86.99
2004,1,6,8,30,1,0,0,0,0,0,0,92.86
2004,1,6,9,30,0.6000000000000001,0,0,0,0,0,0,98.79
2004,1,6,10,30,0.4,0,0,0,0,0,0,100
2004,1,6,11,30,0.30000000000000004,0,0,0,0,0,0,100
2004,1,6,12,30,0.2,0,0,0,0,0,0,100
2004,1,6,13,30,1.4000000000000001,0,0,0,0,0,0,98.56
2004,1,6,14,30,4.4,587,106,31,20,62,65,80.2
2004,1,6,15,30,8.3,846,322,50,9,151,154,61.7
2004,1,6,16,30,12,951,517,60,466,203,427,49.660000000000004
2004,1,6,17,30,14.5,1001,662,64,357,265,478,42.87
2004,1,6,18,30,15.9,1024,743,64,788,165,687,39.06
2004,1,6,19,30,16.6,1026,754,65,539,251,613,37.21
2004,1,6,20,30,16.5,1008,693,65,549,228,570,37.69
2004,1,6,21,30,15.8,969,564,58,633,168,498,40.03
2004,1,6,22,30,14,881,383,53,91,223,257,46.1
2004,1,6,23,30,11.100000000000001,682,169,40,682,40,169,60.410000000000004
2004,1,7,0,30,8.6,0,0,0,0,0,0,74.08
2004,1,7,1,30,7.7,0,0,0,0,0,0,77.89
2004,1,7,2,30,7.300000000000001,0,0,0,0,0,0,78.94
2004,1,7,3,30,6.800000000000001,0,0,0,0,0,0,81.07000000000001
2004,1,7,4,30,6.5,0,0,0,0,0,0,82.27
2004,1,7,5,30,6.300000000000001,0,0,0,0,0,0,83.4
2004,1,7,6,30,6.1000000000000005,0,0,0,0,0,0,84.77
2004,1,7,7,30,5.800000000000001,0,0,0,0,0,0,86.58
2004,1,7,8,30,5.5,0,0,0,0,0,0,88.38
2004,1,7,9,30,5.300000000000001,0,0,0,0,0,0,89.49
2004,1,7,10,30,5.1000000000000005,0,0,0,0,0,0,90.44
2004,1,7,11,30,4.800000000000001,0,0,0,0,0,0,91.97
2004,1,7,12,30,4.5,0,0,0,0,0,0,93.57000000000001
2004,1,7,13,30,4.5,0,0,0,0,0,0,93.32000000000001
2004,1,7,14,30,6,602,106,29,0,19,19,86.14
2004,1,7,15,30,8.5,856,321,47,25,142,150,73.26
2004,1,7,16,30,10.600000000000001,952,514,56,48,225,248,60.38
2004,1,7,17,30,12,1001,659,60,49,274,304,52.83
2004,1,7,18,30,13,1026,742,61,578,235,618,48.730000000000004
2004,1,7,19,30,13.5,1029,753,61,5,302,305,46.77
2004,1,7,20,30,13.600000000000001,1017,696,60,205,374,502,45.89
2004,1,7,21,30,13.100000000000001,973,569,59,973,59,569,47.06
2004,1,7,22,30,12,901,390,51,153,221,279,50.300000000000004
2004,1,7,23,30,9.3,724,176,36,121,106,130,60.97
2004,1,8,0,30,6.300000000000001,0,0,0,0,0,0,76.57000000000001
2004,1,8,1,30,4.7,0,0,0,0,0,0,85.57000000000001
2004,1,8,2,30,4,0,0,0,0,0,0,88.99
2004,1,8,3,30,3.5,0,0,0,0,0,0,90.77
2004,1,8,4,30,3,0,0,0,0,0,0,93.34
2004,1,8,5,30,2.5,0,0,0,0,0,0,96.60000000000001
2004,1,8,6,30,2,0,0,0,0,0,0,100
2004,1,8,7,30,1.6,0,0,0,0,0,0,100
2004,1,8,8,30,1.4000000000000001,0,0,0,0,0,0,100
2004,1,8,9,30,1.2000000000000002,0,0,0,0,0,0,100
2004,1,8,10,30,0.9,0,0,0,0,0,0,100
2004,1,8,11,30,0.6000000000000001,0,0,0,0,0,0,100
2004,1,8,12,30,0.5,0,0,0,0,0,0,100
2004,1,8,13,30,1.2000000000000002,0,0,0,0,0,0,100
2004,1,8,14,30,4.1000000000000005,678,112,26,678,26,112,85.75
2004,1,8,15,30,8.200000000000001,921,334,39,921,39,334,65.32000000000001
2004,1,8,16,30,11.4,1014,532,44,1014,44,532,46.19
2004,1,8,17,30,13.5,1059,680,46,1059,46,680,33.4
2004,1,8,18,30,14.700000000000001,1077,765,49,1077,49,765,27.22
2004,1,8,19,30,15.3,1080,778,49,1080,49,778,24.240000000000002
2004,1,8,20,30,15.3,1067,717,48,1067,48,717,23.16
2004,1,8,21,30,14.700000000000001,1034,589,44,1034,44,589,23.77
2004,1,8,22,30,12.8,965,405,39,965,39,405,27.47
2004,1,8,23,30,9.8,801,186,29,801,29,186,46.93
2004,1,9,0,30,8.1,0,0,0,0,0,0,53.43
2004,1,9,1,30,7.9,0,0,0,0,0,0,51.51
2004,1,9,2,30,7.2,0,0,0,0,0,0,53.25
2004,1,9,3,30,5.6000000000000005,0,0,0,0,0,0,59.620000000000005
2004,1,9,4,30,3.8000000000000003,0,0,0,0,0,0,68.43
2004,1,9,5,30,2.7,0,0,0,0,0,0,73.67
2004,1,9,6,30,2.4000000000000004,0,0,0,0,0,0,75.49
2004,1,9,7,30,2.5,0,0,0,0,0,0,75.75
2004,1,9,8,30,2.5,0,0,0,0,0,0,76.9
2004,1,9,9,30,2.4000000000000004,0,0,0,0,0,0,79.03
2004,1,9,10,30,2.1,0,0,0,0,0,0,82.49
2004,1,9,11,30,1.9000000000000001,0,0,0,0,0,0,85.19
2004,1,9,12,30,1.7000000000000002,0,0,0,0,0,0,87.60000000000001
2004,1,9,13,30,2.4000000000000004,0,0,0,0,0,0,83.97
2004,1,9,14,30,5,640,110,28,4,42,43,71.88
2004,1,9,15,30,8.6,891,330,44,212,169,237,55.77
2004,1,9,16,30,11.600000000000001,989,528,51,989,51,528,45.62
2004,1,9,17,30,13.5,1028,673,56,409,249,494,40.26
2004,1,9,18,30,14.9,1049,757,57,529,256,609,36.39
2004,1,9,19,30,15.700000000000001,1045,767,60,669,207,659,34.01
2004,1,9,20,30,15.700000000000001,1027,707,60,484,255,560,33.65
2004,1,9,21,30,15.200000000000001,990,578,54,574,228,532,34.550000000000004
2004,1,9,22,30,13.600000000000001,912,397,49,61,225,248,38.34
2004,1,9,23,30,10.700000000000001,732,182,37,2,85,85,51.410000000000004
2004,1,10,0,30,7.7,0,0,0,0,0,0,65.77
2004,1,10,1,30,5.9,0,0,0,0,0,0,75.68
2004,1,10,2,30,4.5,0,0,0,0,0,0,84.06
2004,1,10,3,30,3.7,0,0,0,0,0,0,89.64
2004,1,10,4,30,3.2,0,0,0,0,0,0,93.52
2004,1,10,5,30,2.6,0,0,0,0,0,0,97.33
2004,1,10,6,30,2,0,0,0,0,0,0,99.75
2004,1,10,7,30,1.4000000000000001,0,0,0,0,0,0,100
2004,1,10,8,30,0.9,0,0,0,0,0,0,98.32000000000001
2004,1,10,9,30,0.7000000000000001,0,0,0,0,0,0,94.69
2004,1,10,10,30,0.6000000000000001,0,0,0,0,0,0,91.51
2004,1,10,11,30,0.7000000000000001,0,0,0,0,0,0,88.08
2004,1,10,12,30,0.6000000000000001,0,0,0,0,0,0,86.83
2004,1,10,13,30,1.2000000000000002,0,0,0,0,0,0,81.66
2004,1,10,14,30,3.6,591,107,31,25,70,73,68.91
2004,1,10,15,30,7.2,851,324,50,158,188,238,53.870000000000005
2004,1,10,16,30,10.5,953,521,61,725,141,491,47.300000000000004
2004,1,10,17,30,13,1001,669,68,541,216,541,41.77
2004,1,10,18,30,14.200000000000001,1023,752,68,572,244,627,38.57
2004,1,10,19,30,14.4,1014,761,73,262,310,487,38.980000000000004
2004,1,10,20,30,13.8,986,698,75,203,319,447,42.21
2004,1,10,21,30,12.5,958,574,65,51,237,264,48.88
2004,1,10,22,30,10.600000000000001,859,390,60,186,221,293,59.82
2004,1,10,23,30,8.5,643,175,46,33,100,106,76.32000000000001
2004,1,11,0,30,6.800000000000001,0,0,0,0,0,0,90.58
2004,1,11,1,30,5.9,0,0,0,0,0,0,98.21000000000001
2004,1,11,2,30,5.2,0,0,0,0,0,0,100
2004,1,11,3,30,4.7,0,0,0,0,0,0,100
2004,1,11,4,30,4.3,0,0,0,0,0,0,100
2004,1,11,5,30,4,0,0,0,0,0,0,100
2004,1,11,6,30,3.8000000000000003,0,0,0,0,0,0,100
2004,1,11,7,30,3.6,0,0,0,0,0,0,100
2004,1,11,8,30,3.5,0,0,0,0,0,0,100
2004,1,11,9,30,3.4000000000000004,0,0,0,0,0,0,100
2004,1,11,10,30,3.3000000000000003,0,0,0,0,0,0,100
2004,1,11,11,30,3.3000000000000003,0,0,0,0,0,0,100
2004,1,11,12,30,3.3000000000000003,0,0,0,0,0,0,100
2004,1,11,13,30,3.7,0,0,0,0,0,0,100
2004,1,11,14,30,4.800000000000001,478,98,37,8,52,53,100
2004,1,11,15,30,6.2,779,311,61,148,189,237,100
2004,1,11,16,30,7.300000000000001,902,508,71,458,204,425,95.18
2004,1,11,17,30,8.200000000000001,960,656,77,558,216,552,86.27
2004,1,11,18,30,8.8,967,737,89,330,323,544,78.7
2004,1,11,19,30,8.9,977,752,87,187,416,543,75.41
2004,1,11,20,30,8.9,966,694,82,7,207,211,74.53
2004,1,11,21,30,8.8,934,571,72,32,228,245,74.82000000000001
