Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,532744,-,-,-,22.17,-103.14,0,1946,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky GHI,Clearsky DNI,DNI,DHI,GHI,Relative Humidity
2008,1,1,0,30,16.8,0,0,0,0,0,0,22.080000000000002
2008,1,1,1,30,15.4,0,0,0,0,0,0,22.02
2008,1,1,2,30,14.200000000000001,0,0,0,0,0,0,23.46
2008,1,1,3,30,13.200000000000001,0,0,0,0,0,0,24.47
2008,1,1,4,30,11.9,0,0,0,0,0,0,26.18
2008,1,1,5,30,10.600000000000001,0,0,0,0,0,0,29.41
2008,1,1,6,30,9.600000000000001,0,0,0,0,0,0,34.38
2008,1,1,7,30,8.700000000000001,0,0,0,0,0,0,37.9
2008,1,1,8,30,7.800000000000001,0,0,0,0,0,0,40.86
2008,1,1,9,30,7.1000000000000005,0,0,0,0,0,0,43.24
2008,1,1,10,30,6.6000000000000005,0,0,0,0,0,0,45.18
2008,1,1,11,30,6.300000000000001,0,0,0,0,0,0,46.99
2008,1,1,12,30,6.1000000000000005,0,0,0,0,0,0,49.45
2008,1,1,13,30,7.2,0,0,0,0,0,0,48.81
2008,1,1,14,30,10.200000000000001,37,181,747,86,111,128,43.92
2008,1,1,15,30,13.9,53,403,914,914,53,403,42.06
2008,1,1,16,30,17.2,61,592,986,986,61,592,39.68
2008,1,1,17,30,19.5,65,728,1026,494,312,631,34.02
2008,1,1,18,30,21,67,793,1039,1039,67,793,30.240000000000002
2008,1,1,19,30,21.900000000000002,67,785,1033,472,344,672,28.35
2008,1,1,20,30,21.900000000000002,65,705,1009,1009,65,705,28.79
2008,1,1,21,30,21.200000000000003,59,560,962,962,59,560,31.470000000000002
2008,1,1,22,30,19.400000000000002,51,364,868,868,51,364,37.64
2008,1,1,23,30,16.5,35,143,645,645,35,143,48.65
2008,1,2,0,30,13.600000000000001,0,0,0,0,0,0,61.38
2008,1,2,1,30,11.5,0,0,0,0,0,0,70.42
2008,1,2,2,30,9.5,0,0,0,0,0,0,76.38
2008,1,2,3,30,7.800000000000001,0,0,0,0,0,0,78.2
2008,1,2,4,30,6.4,0,0,0,0,0,0,78.15
2008,1,2,5,30,5.2,0,0,0,0,0,0,78.59
2008,1,2,6,30,4.2,0,0,0,0,0,0,79.48
2008,1,2,7,30,3.4000000000000004,0,0,0,0,0,0,79.74
2008,1,2,8,30,2.8000000000000003,0,0,0,0,0,0,79.21000000000001
2008,1,2,9,30,2.2,0,0,0,0,0,0,78.99
2008,1,2,10,30,1.6,0,0,0,0,0,0,79.32000000000001
