Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,463835,-,-,-,24.41,-105.82,0,2611,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DNI,Clearsky GHI,Clearsky DHI,DNI,DHI,GHI,Relative Humidity
2004,1,1,0,30,7.800000000000001,0,0,0,0,0,0,99.07000000000001
2004,1,1,1,30,6.800000000000001,0,0,0,0,0,0,100
2004,1,1,2,30,6.300000000000001,0,0,0,0,0,0,100
2004,1,1,3,30,5.800000000000001,0,0,0,0,0,0,100
2004,1,1,4,30,5.5,0,0,0,0,0,0,100
2004,1,1,5,30,5.4,0,0,0,0,0,0,100
2004,1,1,6,30,5.5,0,0,0,0,0,0,100
2004,1,1,7,30,5.4,0,0,0,0,0,0,100
2004,1,1,8,30,5.300000000000001,0,0,0,0,0,0,100
2004,1,1,9,30,5.2,0,0,0,0,0,0,100
2004,1,1,10,30,4.9,0,0,0,0,0,0,100
2004,1,1,11,30,4.5,0,0,0,0,0,0,100
2004,1,1,12,30,4,0,0,0,0,0,0,100
2004,1,1,13,30,4.3,0,0,0,0,0,0,100
2004,1,1,14,30,5.6000000000000005,582,114,33,9,57,58,100
2004,1,1,15,30,7.800000000000001,838,327,50,7,101,103,89.46000000000001
2004,1,1,16,30,10.100000000000001,939,518,59,27,219,232,73.85000000000001
2004,1,1,17,30,11.8,982,658,65,97,284,342,63.370000000000005
2004,1,1,18,30,12.5,1000,736,70,180,332,452,59.28
2004,1,1,19,30,12.5,991,740,74,616,225,640,59.68
2004,1,1,20,30,12,969,676,74,157,373,470,62.910000000000004
2004,1,1,21,30,11.4,935,550,65,501,191,450,66.57000000000001
2004,1,1,22,30,10.5,839,368,58,192,196,267,71.81
2004,1,1,23,30,9,616,156,43,27,94,99,82.42
2004,1,2,0,30,7.6000000000000005,0,0,0,0,0,0,92.42
2004,1,2,1,30,6.800000000000001,0,0,0,0,0,0,98.75
2004,1,2,2,30,6.4,0,0,0,0,0,0,100
2004,1,2,3,30,6.2,0,0,0,0,0,0,100
2004,1,2,4,30,5.9,0,0,0,0,0,0,100
2004,1,2,5,30,5.5,0,0,0,0,0,0,100
2004,1,2,6,30,4.9,0,0,0,0,0,0,100
2004,1,2,7,30,4.4,0,0,0,0,0,0,100
2004,1,2,8,30,4.2,0,0,0,0,0,0,100
2004,1,2,9,30,4.2,0,0,0,0,0,0,100
2004,1,2,10,30,4.3,0,0,0,0,0,0,100
2004,1,2,11,30,4.3,0,0,0,0,0,0,100
2004,1,2,12,30,4.3,0,0,0,0,0,0,100
2004,1,2,13,30,4.7,0,0,0,0,0,0,98.12
2004,1,2,14,30,6.6000000000000005,588,112,32,6,48,48,86.49
2004,1,2,15,30,9.600000000000001,831,324,50,71,168,192,72.75
2004,1,2,16,30,12.700000000000001,930,514,60,60,238,267,59.120000000000005
2004,1,2,17,30,15.200000000000001,979,656,66,384,266,498,50.21
2004,1,2,18,30,16.6,999,737,71,215,377,521,46.27
2004,1,2,19,30,17.1,1011,749,68,412,280,558,44.550000000000004
2004,1,2,20,30,17.1,1004,689,63,460,234,521,43.88
2004,1,2,21,30,16.3,961,560,60,586,175,480,45.56
2004,1,2,22,30,14.5,883,379,51,560,123,331,51.56
2004,1,2,23,30,11.8,690,165,37,18,100,103,66
2004,1,3,0,30,9.700000000000001,0,0,0,0,0,0,79.09
2004,1,3,1,30,8.9,0,0,0,0,0,0,86.14
2004,1,3,2,30,8.4,0,0,0,0,0,0,87.56
2004,1,3,3,30,8.200000000000001,0,0,0,0,0,0,87.54
2004,1,3,4,30,8,0,0,0,0,0,0,87.77
2004,1,3,5,30,7.800000000000001,0,0,0,0,0,0,87.93
2004,1,3,6,30,7.5,0,0,0,0,0,0,89.08
2004,1,3,7,30,7.4,0,0,0,0,0,0,89.76
2004,1,3,8,30,7.300000000000001,0,0,0,0,0,0,91.60000000000001
2004,1,3,9,30,7,0,0,0,0,0,0,95.2
2004,1,3,10,30,6.800000000000001,0,0,0,0,0,0,97.69
2004,1,3,11,30,6.5,0,0,0,0,0,0,100
2004,1,3,12,30,6.2,0,0,0,0,0,0,100
2004,1,3,13,30,6.7,0,0,0,0,0,0,99.51
2004,1,3,14,30,8.5,629,116,30,13,62,64,89.37
2004,1,3,15,30,11.600000000000001,876,334,46,7,146,149,75.14
2004,1,3,16,30,14.4,972,528,53,36,257,275,57.19
