Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,462918,-,-,-,22.77,-105.86,0,7,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DNI,Clearsky GHI,Clearsky DHI,DNI,DHI,GHI,Relative Humidity
2004,1,1,0,30,23.3,0,0,0,0,0,0,79.43
2004,1,1,1,30,22.900000000000002,0,0,0,0,0,0,81.83
2004,1,1,2,30,22.700000000000003,0,0,0,0,0,0,82.34
2004,1,1,3,30,22.5,0,0,0,0,0,0,82.76
2004,1,1,4,30,22.3,0,0,0,0,0,0,82.76
2004,1,1,5,30,22.3,0,0,0,0,0,0,81.52
2004,1,1,6,30,22.400000000000002,0,0,0,0,0,0,80.04
2004,1,1,7,30,22.400000000000002,0,0,0,0,0,0,79.5
2004,1,1,8,30,22.400000000000002,0,0,0,0,0,0,79.19
2004,1,1,9,30,22.200000000000003,0,0,0,0,0,0,80.04
2004,1,1,10,30,22.1,0,0,0,0,0,0,80.16
2004,1,1,11,30,22,0,0,0,0,0,0,79.84
2004,1,1,12,30,21.8,0,0,0,0,0,0,79.78
2004,1,1,13,30,22,0,0,0,0,0,0,77.92
2004,1,1,14,30,22.6,361,104,49,0,15,15,75.71000000000001
2004,1,1,15,30,23.700000000000003,630,300,83,9,124,127,72.34
2004,1,1,16,30,24.8,758,483,99,758,99,483,66.21000000000001
2004,1,1,17,30,25.6,820,619,108,2,230,231,62.58
2004,1,1,18,30,26,856,696,109,262,311,491,59.480000000000004
2004,1,1,19,30,26.1,861,705,108,216,330,480,57.47
2004,1,1,20,30,26.1,848,646,101,25,255,271,56.72
2004,1,1,21,30,25.900000000000002,775,518,102,227,234,357,56.96
2004,1,1,22,30,25.3,669,345,87,30,159,170,60.26
2004,1,1,23,30,24.400000000000002,447,148,59,2,53,53,66.43
2004,1,2,0,30,23.6,0,0,0,0,0,0,68.72
2004,1,2,1,30,23.3,0,0,0,0,0,0,69
2004,1,2,2,30,23.1,0,0,0,0,0,0,68.55
2004,1,2,3,30,22.900000000000002,0,0,0,0,0,0,68.94
2004,1,2,4,30,22.6,0,0,0,0,0,0,70.51
2004,1,2,5,30,22.400000000000002,0,0,0,0,0,0,71.19
2004,1,2,6,30,22.1,0,0,0,0,0,0,72.18
2004,1,2,7,30,21.900000000000002,0,0,0,0,0,0,72.68
2004,1,2,8,30,21.700000000000003,0,0,0,0,0,0,72.54
2004,1,2,9,30,21.5,0,0,0,0,0,0,71.58
2004,1,2,10,30,21.200000000000003,0,0,0,0,0,0,71.56
2004,1,2,11,30,21.1,0,0,0,0,0,0,71.02
2004,1,2,12,30,21,0,0,0,0,0,0,70.84
2004,1,2,13,30,21.200000000000003,0,0,0,0,0,0,69.76
2004,1,2,14,30,22,397,107,47,115,81,98,67.48
2004,1,2,15,30,23.200000000000003,663,307,78,152,179,231,62.14
2004,1,2,16,30,25,782,490,94,405,212,417,56.38
2004,1,2,17,30,26.6,842,628,104,623,182,570,52.18
2004,1,2,18,30,27.200000000000003,872,707,108,273,366,553,50.32
2004,1,2,19,30,27.3,880,717,106,568,230,624,49.870000000000005
2004,1,2,20,30,27.1,865,657,100,455,239,532,50.56
2004,1,2,21,30,26.8,812,532,94,57,250,280,51.86
2004,1,2,22,30,25.900000000000002,714,357,80,26,164,174,56.01
2004,1,2,23,30,24.700000000000003,504,156,55,21,94,98,64.87
2004,1,3,0,30,23.900000000000002,0,0,0,0,0,0,69.96000000000001
2004,1,3,1,30,23.5,0,0,0,0,0,0,70.78
2004,1,3,2,30,23.3,0,0,0,0,0,0,70.88
2004,1,3,3,30,23.1,0,0,0,0,0,0,70.16
2004,1,3,4,30,23,0,0,0,0,0,0,69.58
2004,1,3,5,30,22.900000000000002,0,0,0,0,0,0,69.36
2004,1,3,6,30,22.8,0,0,0,0,0,0,69.21000000000001
2004,1,3,7,30,22.8,0,0,0,0,0,0,68.63
