Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,532689,-,-,-,24.37,-103.14,0,2303,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky GHI,Clearsky DNI,DNI,DHI,GHI,Relative Humidity
2008,1,1,0,30,9.600000000000001,0,0,0,0,0,0,17.63
2008,1,1,1,30,7.6000000000000005,0,0,0,0,0,0,21.41
2008,1,1,2,30,6.2,0,0,0,0,0,0,25.72
2008,1,1,3,30,5.5,0,0,0,0,0,0,28.73
2008,1,1,4,30,5.2,0,0,0,0,0,0,30.51
2008,1,1,5,30,5.1000000000000005,0,0,0,0,0,0,31.57
2008,1,1,6,30,4.9,0,0,0,0,0,0,32.4
2008,1,1,7,30,4.4,0,0,0,0,0,0,33.57
2008,1,1,8,30,3.4000000000000004,0,0,0,0,0,0,35.89
2008,1,1,9,30,2.2,0,0,0,0,0,0,39.25
2008,1,1,10,30,0.8,0,0,0,0,0,0,44.17
2008,1,1,11,30,-0.4,0,0,0,0,0,0,49.97
2008,1,1,12,30,-1.5,0,0,0,0,0,0,56.660000000000004
2008,1,1,13,30,-1.1,0,0,0,0,0,0,57.71
2008,1,1,14,30,1.4000000000000001,38,158,688,307,85,138,50.63
2008,1,1,15,30,4.9,58,377,884,884,58,377,45.44
2008,1,1,16,30,8.700000000000001,69,566,969,969,69,566,44.83
2008,1,1,17,30,12,77,697,1002,1002,77,697,42.17
2008,1,1,18,30,14.600000000000001,80,761,1014,1014,80,761,38
2008,1,1,19,30,16.3,80,757,1013,1013,80,757,34.44
2008,1,1,20,30,17,76,676,988,988,76,676,32.33
2008,1,1,21,30,16.6,68,535,942,942,68,535,32.25
2008,1,1,22,30,14.700000000000001,58,342,839,839,58,342,35.2
2008,1,1,23,30,11.100000000000001,37,125,593,593,37,125,42.12
2008,1,2,0,30,7.300000000000001,0,0,0,0,0,0,47.72
2008,1,2,1,30,4.7,0,0,0,0,0,0,47.97
2008,1,2,2,30,2.9000000000000004,0,0,0,0,0,0,47.96
2008,1,2,3,30,1.5,0,0,0,0,0,0,49.64
2008,1,2,4,30,0.9,0,0,0,0,0,0,50.47
2008,1,2,5,30,1,0,0,0,0,0,0,52.18
2008,1,2,6,30,1.3,0,0,0,0,0,0,58.86
2008,1,2,7,30,1.4000000000000001,0,0,0,0,0,0,66.69
2008,1,2,8,30,1,0,0,0,0,0,0,75.38
2008,1,2,9,30,0.4,0,0,0,0,0,0,81.42
2008,1,2,10,30,-0.4,0,0,0,0,0,0,85.5
2008,1,2,11,30,-1,0,0,0,0,0,0,87.19
2008,1,2,12,30,-1.5,0,0,0,0,0,0,87.88
2008,1,2,13,30,-1,0,0,0,0,0,0,82.54
2008,1,2,14,30,0.8,36,159,706,6,89,91,71.18
2008,1,2,15,30,3.6,52,380,909,0,22,22,59.67
2008,1,2,16,30,6.7,59,570,996,0,161,161,49.97
2008,1,2,17,30,9.5,63,705,1037,15,316,325,42.300000000000004
2008,1,2,18,30,11.700000000000001,62,774,1057,609,302,712,36.28
2008,1,2,19,30,13.200000000000001,61,769,1058,1058,61,769,31.66
2008,1,2,20,30,13.8,60,693,1038,1038,60,693,28.84
2008,1,2,21,30,13.600000000000001,57,551,993,993,57,551,27.66
2008,1,2,22,30,12.3,49,356,901,901,49,356,29.13
2008,1,2,23,30,9,32,134,678,678,32,134,36.050000000000004
2008,1,3,0,30,6.2,0,0,0,0,0,0,44.050000000000004
2008,1,3,1,30,5.1000000000000005,0,0,0,0,0,0,48.08
2008,1,3,2,30,3.9000000000000004,0,0,0,0,0,0,54.35
2008,1,3,3,30,2.4000000000000004,0,0,0,0,0,0,63.7
2008,1,3,4,30,1,0,0,0,0,0,0,73.62
2008,1,3,5,30,-0.30000000000000004,0,0,0,0,0,0,82.05
2008,1,3,6,30,-1.4000000000000001,0,0,0,0,0,0,87.99
2008,1,3,7,30,-2.3000000000000003,0,0,0,0,0,0,91.96000000000001
2008,1,3,8,30,-3,0,0,0,0,0,0,94.09
2008,1,3,9,30,-3.6,0,0,0,0,0,0,95.72
2008,1,3,10,30,-4,0,0,0,0,0,0,96.81
2008,1,3,11,30,-4.3,0,0,0,0,0,0,97.93
2008,1,3,12,30,-4.5,0,0,0,0,0,0,98.75
2008,1,3,13,30,-3.4000000000000004,0,0,0,0,0,0,90.63
2008,1,3,14,30,-0.30000000000000004,34,163,745,745,34,163,72.36
2008,1,3,15,30,4.1000000000000005,47,383,933,933,47,383,54.300000000000004
2008,1,3,16,30,8.5,54,574,1013,1013,54,574,41.94
2008,1,3,17,30,12.200000000000001,58,710,1053,1053,58,710,33.18
2008,1,3,18,30,15.100000000000001,64,780,1064,1064,64,780,27.22
2008,1,3,19,30,17.1,62,777,1064,1064,62,777,21.91
2008,1,3,20,30,17.900000000000002,60,700,1047,1047,60,700,17.97
2008,1,3,21,30,17.7,56,557,1003,1003,56,557,16.53
2008,1,3,22,30,15.700000000000001,47,362,916,916,47,362,18.18
2008,1,3,23,30,11.4,32,138,697,697,32,138,26.740000000000002
2008,1,4,0,30,8,0,0,0,0,0,0,34.480000000000004
2008,1,4,1,30,6.7,0,0,0,0,0,0,40.9
2008,1,4,2,30,5.5,0,0,0,0,0,0,50.02
2008,1,4,3,30,4.4,0,0,0,0,0,0,60.35
2008,1,4,4,30,3.4000000000000004,0,0,0,0,0,0,69.12
2008,1,4,5,30,2.4000000000000004,0,0,0,0,0,0,76.28
2008,1,4,6,30,1.6,0,0,0,0,0,0,81.33
2008,1,4,7,30,1,0,0,0,0,0,0,85.11
2008,1,4,8,30,0.6000000000000001,0,0,0,0,0,0,87.52
2008,1,4,9,30,0.5,0,0,0,0,0,0,88.10000000000001
2008,1,4,10,30,0.4,0,0,0,0,0,0,88.56
2008,1,4,11,30,0.30000000000000004,0,0,0,0,0,0,89.16
2008,1,4,12,30,0.5,0,0,0,0,0,0,87.31
2008,1,4,13,30,2.5,0,0,0,0,0,0,74.60000000000001
2008,1,4,14,30,6.7,36,157,700,27,99,103,54.83
2008,1,4,15,30,11.700000000000001,52,378,906,906,52,378,38.52
2008,1,4,16,30,16.5,60,569,992,992,60,569,22.85
2008,1,4,17,30,19.3,64,706,1034,1034,64,706,14.620000000000001
2008,1,4,18,30,20.6,66,776,1052,1052,66,776,13.370000000000001
2008,1,4,19,30,21.200000000000003,65,773,1053,1053,65,773,12.91
2008,1,4,20,30,21.200000000000003,63,697,1035,1035,63,697,12.83
2008,1,4,21,30,20.6,58,555,991,991,58,555,13.24
2008,1,4,22,30,18.5,50,361,902,902,50,361,15.14
2008,1,4,23,30,14.200000000000001,33,139,679,3,75,75,23.07
2008,1,5,0,30,10.5,0,0,0,0,0,0,29.35
2008,1,5,1,30,8.9,0,0,0,0,0,0,34.07
2008,1,5,2,30,7.7,0,0,0,0,0,0,39.2
