Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,533759,-,-,-,23.61,-103.1,0,1970,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky GHI,Clearsky DNI,DNI,DHI,GHI,Relative Humidity
2008,1,1,0,30,14.700000000000001,0,0,0,0,0,0,21.36
2008,1,1,1,30,12.600000000000001,0,0,0,0,0,0,23.3
2008,1,1,2,30,10.9,0,0,0,0,0,0,25.2
2008,1,1,3,30,9.5,0,0,0,0,0,0,26.85
2008,1,1,4,30,8.200000000000001,0,0,0,0,0,0,28.47
2008,1,1,5,30,7.300000000000001,0,0,0,0,0,0,29.8
2008,1,1,6,30,6.9,0,0,0,0,0,0,31.490000000000002
2008,1,1,7,30,6.6000000000000005,0,0,0,0,0,0,32.04
2008,1,1,8,30,6.2,0,0,0,0,0,0,32.19
2008,1,1,9,30,5.7,0,0,0,0,0,0,32.5
2008,1,1,10,30,4.7,0,0,0,0,0,0,34.7
2008,1,1,11,30,3.4000000000000004,0,0,0,0,0,0,37.730000000000004
2008,1,1,12,30,2.2,0,0,0,0,0,0,42.35
2008,1,1,13,30,3.7,0,0,0,0,0,0,41.86
2008,1,1,14,30,7.5,37,168,719,719,37,168,40.43
2008,1,1,15,30,11.4,56,385,893,893,56,385,43.24
2008,1,1,16,30,14.9,67,571,965,965,67,571,42.56
2008,1,1,17,30,17.400000000000002,73,702,1001,1001,73,702,38.35
2008,1,1,18,30,19.200000000000003,74,770,1022,1022,74,770,33.6
2008,1,1,19,30,20.200000000000003,73,763,1018,1018,73,763,30.92
2008,1,1,20,30,20.5,69,683,995,995,69,683,30.3
2008,1,1,21,30,19.700000000000003,64,539,944,944,64,539,32.4
2008,1,1,22,30,18,54,347,847,847,54,347,37.4
2008,1,1,23,30,15.5,36,129,606,606,36,129,46.95
2008,1,2,0,30,13.200000000000001,0,0,0,0,0,0,58.03
2008,1,2,1,30,11.4,0,0,0,0,0,0,67.32000000000001
2008,1,2,2,30,9.600000000000001,0,0,0,0,0,0,76.26
2008,1,2,3,30,7.9,0,0,0,0,0,0,82.92
2008,1,2,4,30,6.6000000000000005,0,0,0,0,0,0,84.44
2008,1,2,5,30,5.7,0,0,0,0,0,0,82.66
2008,1,2,6,30,4.800000000000001,0,0,0,0,0,0,80.87
2008,1,2,7,30,3.9000000000000004,0,0,0,0,0,0,79.73
2008,1,2,8,30,3,0,0,0,0,0,0,79.69
2008,1,2,9,30,2.3000000000000003,0,0,0,0,0,0,79.69
2008,1,2,10,30,1.8,0,0,0,0,0,0,79.7
2008,1,2,11,30,1.4000000000000001,0,0,0,0,0,0,79.75
2008,1,2,12,30,0.8,0,0,0,0,0,0,80.72
2008,1,2,13,30,1,0,0,0,0,0,0,77.11
2008,1,2,14,30,2.8000000000000003,38,165,705,705,38,165,66.78
2008,1,2,15,30,5.9,51,386,907,13,185,189,55.56
2008,1,2,16,30,9.200000000000001,58,576,991,197,318,420,46.37
2008,1,2,17,30,11.9,62,711,1032,1032,62,711,40.13
2008,1,2,18,30,14,63,779,1050,1050,63,779,35.28
2008,1,2,19,30,15.200000000000001,63,775,1049,1049,63,775,31.82
2008,1,2,20,30,15.600000000000001,61,698,1029,1029,61,698,29.67
2008,1,2,21,30,15,56,555,988,988,56,555,29.6
2008,1,2,22,30,13.3,49,361,896,896,49,361,32.31
2008,1,2,23,30,10.200000000000001,33,139,676,676,33,139,39.910000000000004
2008,1,3,0,30,7.5,0,0,0,0,0,0,49.59
2008,1,3,1,30,6,0,0,0,0,0,0,55.370000000000005
2008,1,3,2,30,4.6000000000000005,0,0,0,0,0,0,61.74
2008,1,3,3,30,3.1,0,0,0,0,0,0,69
2008,1,3,4,30,1.7000000000000002,0,0,0,0,0,0,75.69
2008,1,3,5,30,0.7000000000000001,0,0,0,0,0,0,79.52
2008,1,3,6,30,-0.1,0,0,0,0,0,0,81.5
2008,1,3,7,30,-0.7000000000000001,0,0,0,0,0,0,82.5
2008,1,3,8,30,-1.2000000000000002,0,0,0,0,0,0,83.29
2008,1,3,9,30,-1.5,0,0,0,0,0,0,83.63
2008,1,3,10,30,-1.8,0,0,0,0,0,0,84.56
2008,1,3,11,30,-2,0,0,0,0,0,0,85.32000000000001
2008,1,3,12,30,-2.1,0,0,0,0,0,0,85.65
2008,1,3,13,30,-0.8,0,0,0,0,0,0,77.79
2008,1,3,14,30,2.5,34,166,733,733,34,166,62.06
2008,1,3,15,30,6.9,46,388,926,926,46,388,48.17
2008,1,3,16,30,11.3,54,579,1006,1006,54,579,38.51
2008,1,3,17,30,15.100000000000001,57,715,1045,1045,57,715,31.19
2008,1,3,18,30,18.1,59,784,1060,1060,59,784,26.26
2008,1,3,19,30,19.900000000000002,58,780,1061,1061,58,780,21.42
2008,1,3,20,30,20.5,56,703,1043,1043,56,703,18.17
2008,1,3,21,30,20.1,53,561,1000,1000,53,561,17.2
2008,1,3,22,30,18,45,366,915,915,45,366,19.16
2008,1,3,23,30,13.700000000000001,31,143,705,705,31,143,34.160000000000004
2008,1,4,0,30,10.4,0,0,0,0,0,0,41.6
2008,1,4,1,30,8.9,0,0,0,0,0,0,48.18
2008,1,4,2,30,7.4,0,0,0,0,0,0,56.18
2008,1,4,3,30,5.9,0,0,0,0,0,0,63.59
2008,1,4,4,30,4.5,0,0,0,0,0,0,70.37
2008,1,4,5,30,3.4000000000000004,0,0,0,0,0,0,75.85000000000001
2008,1,4,6,30,2.7,0,0,0,0,0,0,79.52
2008,1,4,7,30,2.2,0,0,0,0,0,0,82.24
2008,1,4,8,30,1.9000000000000001,0,0,0,0,0,0,83.84
2008,1,4,9,30,1.9000000000000001,0,0,0,0,0,0,83.57000000000001
2008,1,4,10,30,1.9000000000000001,0,0,0,0,0,0,83.12
