Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,532838,-,-,-,18.41,-103.14,0,912,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky GHI,Clearsky DNI,DNI,DHI,GHI,Relative Humidity
2008,1,1,0,30,22.3,0,0,0,0,0,0,82.3
2008,1,1,1,30,21.5,0,0,0,0,0,0,86.95
2008,1,1,2,30,21,0,0,0,0,0,0,90.31
2008,1,1,3,30,20.8,0,0,0,0,0,0,92.71000000000001
2008,1,1,4,30,20.8,0,0,0,0,0,0,93.03
2008,1,1,5,30,20.8,0,0,0,0,0,0,92.43
2008,1,1,6,30,20.700000000000003,0,0,0,0,0,0,91.36
2008,1,1,7,30,20.400000000000002,0,0,0,0,0,0,90.79
2008,1,1,8,30,19.900000000000002,0,0,0,0,0,0,91.42
2008,1,1,9,30,19.400000000000002,0,0,0,0,0,0,92.08
2008,1,1,10,30,18.900000000000002,0,0,0,0,0,0,92.55
2008,1,1,11,30,18.6,0,0,0,0,0,0,91.81
2008,1,1,12,30,18.3,0,0,0,0,0,0,91.18
2008,1,1,13,30,19.400000000000002,0,0,0,0,0,0,83.5
2008,1,1,14,30,21.700000000000003,57,189,581,581,57,189,71.03
2008,1,1,15,30,24.3,79,409,784,784,79,409,58.15
2008,1,1,16,30,26.900000000000002,92,601,879,879,92,601,47.58
2008,1,1,17,30,28.700000000000003,100,735,921,921,100,735,39.76
2008,1,1,18,30,29.5,110,799,926,926,110,799,36.730000000000004
2008,1,1,19,30,29.8,110,791,920,920,110,791,37.64
2008,1,1,20,30,29.6,108,712,891,891,108,712,39.910000000000004
2008,1,1,21,30,29.1,110,563,809,809,110,563,41.7
2008,1,1,22,30,27.8,94,368,690,690,94,368,44.910000000000004
2008,1,1,23,30,25.200000000000003,63,152,446,446,63,152,57.59
2008,1,2,0,30,22.900000000000002,0,0,0,0,0,0,76.74
2008,1,2,1,30,22.1,0,0,0,0,0,0,80.06
2008,1,2,2,30,21.700000000000003,0,0,0,0,0,0,81.63
2008,1,2,3,30,21.3,0,0,0,0,0,0,83.05
2008,1,2,4,30,20.700000000000003,0,0,0,0,0,0,84.98
2008,1,2,5,30,20.1,0,0,0,0,0,0,86.07000000000001
2008,1,2,6,30,19.900000000000002,0,0,0,0,0,0,82.68
2008,1,2,7,30,19.700000000000003,0,0,0,0,0,0,78.81
2008,1,2,8,30,19.200000000000003,0,0,0,0,0,0,74.12
2008,1,2,9,30,18.6,0,0,0,0,0,0,70.42
2008,1,2,10,30,17.8,0,0,0,0,0,0,69.58
2008,1,2,11,30,17.1,0,0,0,0,0,0,69.32000000000001
2008,1,2,12,30,16.7,0,0,0,0,0,0,68.07000000000001
2008,1,2,13,30,17.5,0,0,0,0,0,0,62.71
2008,1,2,14,30,19.8,50,192,633,633,50,192,52.730000000000004
2008,1,2,15,30,22.8,67,412,820,820,67,412,43.45
2008,1,2,16,30,25.400000000000002,77,601,906,906,77,601,38.12
2008,1,2,17,30,27.3,82,737,950,950,82,737,36.01
2008,1,2,18,30,28.6,87,805,964,417,362,673,34.94
