Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,462944,-,-,-,20.21,-105.86,0,0,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DNI,Clearsky GHI,Clearsky DHI,DNI,DHI,GHI,Relative Humidity
2004,1,1,0,30,24.900000000000002,0,0,0,0,0,0,82.55
2004,1,1,1,30,24.8,0,0,0,0,0,0,83.92
2004,1,1,2,30,24.8,0,0,0,0,0,0,84.43
2004,1,1,3,30,24.700000000000003,0,0,0,0,0,0,85.27
2004,1,1,4,30,24.700000000000003,0,0,0,0,0,0,85.43
2004,1,1,5,30,24.8,0,0,0,0,0,0,84.93
2004,1,1,6,30,24.8,0,0,0,0,0,0,84.67
2004,1,1,7,30,24.900000000000002,0,0,0,0,0,0,83.89
2004,1,1,8,30,25,0,0,0,0,0,0,82.98
2004,1,1,9,30,25.1,0,0,0,0,0,0,82.08
2004,1,1,10,30,25.1,0,0,0,0,0,0,82.04
2004,1,1,11,30,25,0,0,0,0,0,0,82.95
2004,1,1,12,30,24.900000000000002,0,0,0,0,0,0,83.89
2004,1,1,13,30,25,0,0,0,0,0,0,83.64
2004,1,1,14,30,25.3,412,123,52,0,12,12,82.48
2004,1,1,15,30,25.6,659,326,82,59,175,196,80.79
2004,1,1,16,30,25.900000000000002,772,511,98,55,220,250,78.81
2004,1,1,17,30,26.200000000000003,828,649,108,8,175,180,76.87
2004,1,1,18,30,26.400000000000002,877,731,101,13,247,256,75.34
2004,1,1,19,30,26.400000000000002,870,736,106,152,333,443,75.04
