Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,462881,-,-,-,24.25,-105.86,0,2175,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DNI,Clearsky GHI,Clearsky DHI,DNI,DHI,GHI,Relative Humidity
2004,1,1,0,30,10.8,0,0,0,0,0,0,89.11
2004,1,1,1,30,9.9,0,0,0,0,0,0,95.56
2004,1,1,2,30,9.200000000000001,0,0,0,0,0,0,100
2004,1,1,3,30,8.700000000000001,0,0,0,0,0,0,100
2004,1,1,4,30,8.4,0,0,0,0,0,0,100
2004,1,1,5,30,8.4,0,0,0,0,0,0,100
2004,1,1,6,30,8.4,0,0,0,0,0,0,100
2004,1,1,7,30,8.3,0,0,0,0,0,0,100
2004,1,1,8,30,8.3,0,0,0,0,0,0,100
2004,1,1,9,30,8.1,0,0,0,0,0,0,100
2004,1,1,10,30,7.800000000000001,0,0,0,0,0,0,100
2004,1,1,11,30,7.2,0,0,0,0,0,0,100
2004,1,1,12,30,6.7,0,0,0,0,0,0,100
2004,1,1,13,30,6.9,0,0,0,0,0,0,100
2004,1,1,14,30,8.200000000000001,554,112,35,0,26,26,100
2004,1,1,15,30,10.4,814,323,54,12,120,124,84.89
2004,1,1,16,30,12.8,914,512,64,42,222,242,70.24
2004,1,1,17,30,14.5,962,653,71,242,282,429,60.1
2004,1,1,18,30,15.100000000000001,976,728,76,121,331,412,56.14
2004,1,1,19,30,15,968,733,80,639,208,638,56.6
2004,1,1,20,30,14.600000000000001,947,670,79,200,367,492,58.82
