Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,463869,-,-,-,23.05,-105.82,0,52,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DNI,Clearsky GHI,Clearsky DHI,DNI,DHI,GHI,Relative Humidity
2004,1,1,0,30,23.6,0,0,0,0,0,0,73.10000000000001
2004,1,1,1,30,23.1,0,0,0,0,0,0,75.98
2004,1,1,2,30,22.700000000000003,0,0,0,0,0,0,76.89
2004,1,1,3,30,22.5,0,0,0,0,0,0,77.14
2004,1,1,4,30,22.3,0,0,0,0,0,0,77.10000000000001
2004,1,1,5,30,22.200000000000003,0,0,0,0,0,0,76.33
2004,1,1,6,30,22.3,0,0,0,0,0,0,74.95
2004,1,1,7,30,22.400000000000002,0,0,0,0,0,0,73.92
2004,1,1,8,30,22.3,0,0,0,0,0,0,73.99
2004,1,1,9,30,22.1,0,0,0,0,0,0,74.53
2004,1,1,10,30,21.900000000000002,0,0,0,0,0,0,74.87
2004,1,1,11,30,21.5,0,0,0,0,0,0,75.85000000000001
2004,1,1,12,30,21.200000000000003,0,0,0,0,0,0,76.41
2004,1,1,13,30,21.200000000000003,0,0,0,0,0,0,75.67
2004,1,1,14,30,22.1,365,103,48,0,7,7,72.73
2004,1,1,15,30,23.6,632,299,82,0,95,95,68.36
2004,1,1,16,30,25.200000000000003,757,481,99,357,207,387,59.81
2004,1,1,17,30,26.3,817,616,109,528,211,538,54.89
2004,1,1,18,30,26.8,849,692,112,178,319,441,50.51
2004,1,1,19,30,26.8,852,700,112,103,328,399,48.33
2004,1,1,20,30,26.700000000000003,839,641,105,177,316,429,48.08
2004,1,1,21,30,26.3,777,516,101,46,236,261,48.99
2004,1,1,22,30,25.5,669,342,86,9,115,119,53
2004,1,1,23,30,24.200000000000003,438,145,59,11,76,78,61.14
2004,1,2,0,30,23.200000000000003,0,0,0,0,0,0,63.58
2004,1,2,1,30,22.8,0,0,0,0,0,0,63.660000000000004
2004,1,2,2,30,22.5,0,0,0,0,0,0,62.95
2004,1,2,3,30,22.3,0,0,0,0,0,0,62.53
2004,1,2,4,30,22,0,0,0,0,0,0,63.36
2004,1,2,5,30,21.700000000000003,0,0,0,0,0,0,63.9
2004,1,2,6,30,21.400000000000002,0,0,0,0,0,0,64.47
2004,1,2,7,30,21.200000000000003,0,0,0,0,0,0,64.84
2004,1,2,8,30,21,0,0,0,0,0,0,64.68
2004,1,2,9,30,20.8,0,0,0,0,0,0,63.95
2004,1,2,10,30,20.6,0,0,0,0,0,0,63.76
2004,1,2,11,30,20.5,0,0,0,0,0,0,63.32
2004,1,2,12,30,20.5,0,0,0,0,0,0,62.64
2004,1,2,13,30,20.900000000000002,0,0,0,0,0,0,60.97
2004,1,2,14,30,21.900000000000002,399,105,46,52,79,87,58.550000000000004
2004,1,2,15,30,23.5,664,305,77,96,174,207,52.370000000000005
2004,1,2,16,30,25.900000000000002,784,488,93,330,229,395,46.72
2004,1,2,17,30,28.200000000000003,844,627,104,433,236,505,41.62
2004,1,2,18,30,29.1,873,705,107,500,244,586,39.22
2004,1,2,19,30,29.1,885,716,105,595,213,624,39.25
2004,1,2,20,30,28.900000000000002,869,656,99,192,360,483,39.87
2004,1,2,21,30,28.400000000000002,812,530,94,430,201,432,41.550000000000004
2004,1,2,22,30,27.200000000000003,714,355,80,15,146,152,45.9
