Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,462906,-,-,-,23.25,-105.86,0,429,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DNI,Clearsky GHI,Clearsky DHI,DNI,DHI,GHI,Relative Humidity
2004,1,1,0,30,21.8,0,0,0,0,0,0,74.76
2004,1,1,1,30,21.200000000000003,0,0,0,0,0,0,78.16
2004,1,1,2,30,20.8,0,0,0,0,0,0,78.89
2004,1,1,3,30,20.5,0,0,0,0,0,0,79.60000000000001
2004,1,1,4,30,20.200000000000003,0,0,0,0,0,0,80.16
2004,1,1,5,30,20.1,0,0,0,0,0,0,79.56
2004,1,1,6,30,20.1,0,0,0,0,0,0,78.72
2004,1,1,7,30,20.200000000000003,0,0,0,0,0,0,77.62
2004,1,1,8,30,20.1,0,0,0,0,0,0,77.66
2004,1,1,9,30,20,0,0,0,0,0,0,77.73
2004,1,1,10,30,19.700000000000003,0,0,0,0,0,0,78.58
2004,1,1,11,30,19.3,0,0,0,0,0,0,79.75
2004,1,1,12,30,19,0,0,0,0,0,0,80.74
2004,1,1,13,30,19.1,0,0,0,0,0,0,79.81
2004,1,1,14,30,20,401,104,45,0,10,10,76.16
2004,1,1,15,30,21.700000000000003,664,302,75,56,163,182,69.98
2004,1,1,16,30,23.3,783,484,91,783,91,484,61.93
2004,1,1,17,30,24.5,842,620,101,308,273,464,56.04
2004,1,1,18,30,24.900000000000002,868,695,105,288,300,496,52.13
2004,1,1,19,30,24.900000000000002,873,704,104,252,311,484,50.31
2004,1,1,20,30,24.700000000000003,858,645,98,213,299,435,50.34
2004,1,1,21,30,24.400000000000002,797,519,95,257,247,384,51.03
2004,1,1,22,30,23.6,688,345,82,27,155,165,54.56
2004,1,1,23,30,22.3,460,146,57,1,60,60,62.17
2004,1,2,0,30,21.3,0,0,0,0,0,0,65.22
2004,1,2,1,30,20.8,0,0,0,0,0,0,66.04
2004,1,2,2,30,20.5,0,0,0,0,0,0,65.73
2004,1,2,3,30,20.3,0,0,0,0,0,0,65.38
2004,1,2,4,30,20.1,0,0,0,0,0,0,65.58
2004,1,2,5,30,19.900000000000002,0,0,0,0,0,0,65.64
2004,1,2,6,30,19.700000000000003,0,0,0,0,0,0,65.63
2004,1,2,7,30,19.5,0,0,0,0,0,0,65.87
2004,1,2,8,30,19.400000000000002,0,0,0,0,0,0,65.36
2004,1,2,9,30,19.200000000000003,0,0,0,0,0,0,64.73
2004,1,2,10,30,19,0,0,0,0,0,0,64.55
2004,1,2,11,30,19,0,0,0,0,0,0,63.53
2004,1,2,12,30,18.900000000000002,0,0,0,0,0,0,63.2
2004,1,2,13,30,19.3,0,0,0,0,0,0,61.38
2004,1,2,14,30,20.400000000000002,437,106,42,14,63,65,58.14
2004,1,2,15,30,22.1,698,308,70,75,168,194,52.26
2004,1,2,16,30,24.400000000000002,812,492,85,258,245,374,46.5
2004,1,2,17,30,26.700000000000003,869,631,94,240,294,442,41.5
2004,1,2,18,30,27.8,899,710,98,420,259,545,38.550000000000004
2004,1,2,19,30,28,909,721,95,507,247,596,37.96
2004,1,2,20,30,27.8,896,662,90,555,208,563,38.61
2004,1,2,21,30,27.200000000000003,837,535,88,478,200,455,40.51
2004,1,2,22,30,25.900000000000002,737,358,75,17,149,155,44.94
2004,1,2,23,30,24.1,526,155,52,3,56,57,54.300000000000004
2004,1,3,0,30,22.700000000000003,0,0,0,0,0,0,63.74
2004,1,3,1,30,22.1,0,0,0,0,0,0,65.46000000000001
2004,1,3,2,30,21.6,0,0,0,0,0,0,67.05
2004,1,3,3,30,21.400000000000002,0,0,0,0,0,0,66.03
2004,1,3,4,30,21.3,0,0,0,0,0,0,65.37
