Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,532787,-,-,-,20.45,-103.14,0,1518,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky GHI,Clearsky DNI,DNI,DHI,GHI,Relative Humidity
2008,1,1,0,30,20.8,0,0,0,0,0,0,23.650000000000002
2008,1,1,1,30,19.5,0,0,0,0,0,0,24.17
2008,1,1,2,30,18.5,0,0,0,0,0,0,23.03
2008,1,1,3,30,17.3,0,0,0,0,0,0,22.79
2008,1,1,4,30,15.8,0,0,0,0,0,0,24.48
2008,1,1,5,30,13.8,0,0,0,0,0,0,28.03
2008,1,1,6,30,12,0,0,0,0,0,0,32.94
2008,1,1,7,30,10.700000000000001,0,0,0,0,0,0,38.910000000000004
2008,1,1,8,30,9.8,0,0,0,0,0,0,45.33
2008,1,1,9,30,9.3,0,0,0,0,0,0,51.32
2008,1,1,10,30,9,0,0,0,0,0,0,56.69
2008,1,1,11,30,8.8,0,0,0,0,0,0,61.24
2008,1,1,12,30,8.5,0,0,0,0,0,0,66.2
2008,1,1,13,30,9.3,0,0,0,0,0,0,65.38
2008,1,1,14,30,12.3,42,194,728,728,42,194,55.45
2008,1,1,15,30,16.3,59,422,907,907,59,422,43.86
2008,1,1,16,30,19.6,71,613,974,399,290,512,38.76
2008,1,1,17,30,21.8,79,748,1004,1004,79,748,33.89
2008,1,1,18,30,23.3,83,817,1020,1020,83,817,29.39
2008,1,1,19,30,24.3,82,809,1014,1014,82,809,27.11
2008,1,1,20,30,24.8,80,726,987,987,80,726,26.42
2008,1,1,21,30,24.5,78,577,926,926,78,577,27.48
2008,1,1,22,30,23.200000000000003,68,375,813,813,68,375,31.09
2008,1,1,23,30,20.8,47,151,574,574,47,151,39.17
2008,1,2,0,30,18.2,0,0,0,0,0,0,48.660000000000004
2008,1,2,1,30,15.8,0,0,0,0,0,0,58.84
2008,1,2,2,30,13.5,0,0,0,0,0,0,66.22
2008,1,2,3,30,11.600000000000001,0,0,0,0,0,0,67.53
2008,1,2,4,30,10.200000000000001,0,0,0,0,0,0,67.04
2008,1,2,5,30,9,0,0,0,0,0,0,68.7
2008,1,2,6,30,7.9,0,0,0,0,0,0,70.62
2008,1,2,7,30,7.2,0,0,0,0,0,0,70.27
2008,1,2,8,30,6.6000000000000005,0,0,0,0,0,0,69.78
2008,1,2,9,30,6.1000000000000005,0,0,0,0,0,0,69.66
2008,1,2,10,30,5.6000000000000005,0,0,0,0,0,0,70.47
2008,1,2,11,30,5.2,0,0,0,0,0,0,71.27
2008,1,2,12,30,4.800000000000001,0,0,0,0,0,0,72.25
2008,1,2,13,30,5.4,0,0,0,0,0,0,68.23
2008,1,2,14,30,7.5,50,181,632,10,111,113,58.53
2008,1,2,15,30,10.700000000000001,70,405,835,173,237,306,48.230000000000004
2008,1,2,16,30,13.9,82,596,923,416,281,513,40.71
2008,1,2,17,30,16.6,89,734,968,473,329,645,35.54
2008,1,2,18,30,18.7,94,803,983,983,94,803,32.27
2008,1,2,19,30,20.1,95,796,976,976,95,796,30.47
2008,1,2,20,30,20.700000000000003,94,717,949,949,94,717,29.98
2008,1,2,21,30,20.400000000000002,86,572,898,898,86,572,30.8
2008,1,2,22,30,19,74,375,793,793,74,375,33.51
2008,1,2,23,30,16.400000000000002,51,153,557,38,104,111,39.11
2008,1,3,0,30,13.700000000000001,0,0,0,0,0,0,45.71
2008,1,3,1,30,11.9,0,0,0,0,0,0,49.21
2008,1,3,2,30,10.3,0,0,0,0,0,0,51.83
2008,1,3,3,30,8.6,0,0,0,0,0,0,55.28
2008,1,3,4,30,7,0,0,0,0,0,0,59.01
2008,1,3,5,30,5.9,0,0,0,0,0,0,61.88
2008,1,3,6,30,5.1000000000000005,0,0,0,0,0,0,64.65
2008,1,3,7,30,4.6000000000000005,0,0,0,0,0,0,66.34
2008,1,3,8,30,4.1000000000000005,0,0,0,0,0,0,68.41
2008,1,3,9,30,3.8000000000000003,0,0,0,0,0,0,69.63
2008,1,3,10,30,3.5,0,0,0,0,0,0,70.97
2008,1,3,11,30,3.2,0,0,0,0,0,0,72.27
2008,1,3,12,30,3,0,0,0,0,0,0,73.04
2008,1,3,13,30,3.7,0,0,0,0,0,0,69.2
2008,1,3,14,30,6.4,51,181,628,628,51,181,57.52
2008,1,3,15,30,10,71,406,837,837,71,406,46.550000000000004
2008,1,3,16,30,13.700000000000001,81,599,931,931,81,599,38.36
2008,1,3,17,30,17.1,86,741,981,981,86,741,33.05
2008,1,3,18,30,19.8,89,812,1001,1001,89,812,29.94
2008,1,3,19,30,21.6,89,808,1000,1000,89,808,28.88
2008,1,3,20,30,22.6,86,730,979,979,86,730,29.330000000000002
2008,1,3,21,30,22.700000000000003,81,584,925,925,81,584,29.64
2008,1,3,22,30,21.400000000000002,69,386,831,831,69,386,32.05
2008,1,3,23,30,18,46,161,615,615,46,161,43.29
2008,1,4,0,30,15,0,0,0,0,0,0,50.27
2008,1,4,1,30,13.700000000000001,0,0,0,0,0,0,52.29
2008,1,4,2,30,12.600000000000001,0,0,0,0,0,0,55.64
2008,1,4,3,30,11.3,0,0,0,0,0,0,59.800000000000004
2008,1,4,4,30,9.8,0,0,0,0,0,0,63.82
2008,1,4,5,30,8.5,0,0,0,0,0,0,66.69
2008,1,4,6,30,7.4,0,0,0,0,0,0,69.67
2008,1,4,7,30,6.6000000000000005,0,0,0,0,0,0,72.86
2008,1,4,8,30,5.9,0,0,0,0,0,0,76.48
2008,1,4,9,30,5.2,0,0,0,0,0,0,80.53
