Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,532684,-,-,-,24.57,-103.14,0,1746,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky GHI,Clearsky DNI,DNI,DHI,GHI,Relative Humidity
2008,1,1,0,30,13.100000000000001,0,0,0,0,0,0,14.4
2008,1,1,1,30,11.100000000000001,0,0,0,0,0,0,17.77
2008,1,1,2,30,9.8,0,0,0,0,0,0,21.39
2008,1,1,3,30,9.200000000000001,0,0,0,0,0,0,23.830000000000002
2008,1,1,4,30,9,0,0,0,0,0,0,25.18
2008,1,1,5,30,8.8,0,0,0,0,0,0,26.240000000000002
2008,1,1,6,30,8.6,0,0,0,0,0,0,26.92
2008,1,1,7,30,8.1,0,0,0,0,0,0,27.95
2008,1,1,8,30,7,0,0,0,0,0,0,30.1
2008,1,1,9,30,5.800000000000001,0,0,0,0,0,0,32.85
2008,1,1,10,30,4.4,0,0,0,0,0,0,36.84
2008,1,1,11,30,3.1,0,0,0,0,0,0,41.67
2008,1,1,12,30,1.9000000000000001,0,0,0,0,0,0,47.300000000000004
2008,1,1,13,30,2.3000000000000003,0,0,0,0,0,0,48.07
2008,1,1,14,30,4.7,41,152,643,643,41,152,42.6
2008,1,1,15,30,8.1,63,365,840,840,63,365,37.980000000000004
2008,1,1,16,30,11.9,76,551,931,931,76,551,37.45
2008,1,1,17,30,15.200000000000001,84,680,968,968,84,680,35.76
2008,1,1,18,30,17.8,88,748,985,985,88,748,32.7
2008,1,1,19,30,19.6,88,740,980,980,88,740,29.7
2008,1,1,20,30,20.3,83,661,955,955,83,661,27.89
2008,1,1,21,30,19.900000000000002,75,522,907,907,75,522,27.72
2008,1,1,22,30,18,63,331,796,796,63,331,29.96
2008,1,1,23,30,14.3,40,118,536,536,40,118,35.230000000000004
2008,1,2,0,30,10.4,0,0,0,0,0,0,38.81
2008,1,2,1,30,7.7,0,0,0,0,0,0,37.78
2008,1,2,2,30,5.800000000000001,0,0,0,0,0,0,36.96
2008,1,2,3,30,4.4,0,0,0,0,0,0,37.71
2008,1,2,4,30,3.9000000000000004,0,0,0,0,0,0,37.81
2008,1,2,5,30,4.2,0,0,0,0,0,0,38.94
2008,1,2,6,30,4.7,0,0,0,0,0,0,45.21
2008,1,2,7,30,4.9,0,0,0,0,0,0,52.96
2008,1,2,8,30,4.6000000000000005,0,0,0,0,0,0,60.92
2008,1,2,9,30,3.9000000000000004,0,0,0,0,0,0,67.1
2008,1,2,10,30,3.2,0,0,0,0,0,0,70.23
2008,1,2,11,30,2.6,0,0,0,0,0,0,71.73
2008,1,2,12,30,2.1,0,0,0,0,0,0,72.25
2008,1,2,13,30,2.6,0,0,0,0,0,0,67.87
2008,1,2,14,30,4.4,39,152,658,0,23,23,58.85
2008,1,2,15,30,7.1000000000000005,55,368,872,0,63,63,49.910000000000004
2008,1,2,16,30,10.200000000000001,64,559,969,0,151,151,42.02
2008,1,2,17,30,13.100000000000001,68,693,1014,1,246,246,35.52
2008,1,2,18,30,15.3,67,762,1036,275,398,582,30.59
2008,1,2,19,30,16.8,66,757,1037,1037,66,757,26.79
2008,1,2,20,30,17.400000000000002,65,682,1016,1016,65,682,24.41
2008,1,2,21,30,17.2,62,540,966,966,62,540,23.42
2008,1,2,22,30,15.9,52,347,871,871,52,347,24.580000000000002
2008,1,2,23,30,12.700000000000001,34,129,639,639,34,129,29.900000000000002
2008,1,3,0,30,9.8,0,0,0,0,0,0,36.43
2008,1,3,1,30,8.700000000000001,0,0,0,0,0,0,39.62
2008,1,3,2,30,7.6000000000000005,0,0,0,0,0,0,44.34
2008,1,3,3,30,6.1000000000000005,0,0,0,0,0,0,52.050000000000004
2008,1,3,4,30,4.6000000000000005,0,0,0,0,0,0,60.76
2008,1,3,5,30,3.4000000000000004,0,0,0,0,0,0,67.35
2008,1,3,6,30,2.2,0,0,0,0,0,0,72.81
2008,1,3,7,30,1.3,0,0,0,0,0,0,75.89
2008,1,3,8,30,0.6000000000000001,0,0,0,0,0,0,77.59
2008,1,3,9,30,0.1,0,0,0,0,0,0,78.09
2008,1,3,10,30,-0.4,0,0,0,0,0,0,79.41
2008,1,3,11,30,-0.7000000000000001,0,0,0,0,0,0,80.22
2008,1,3,12,30,-0.9,0,0,0,0,0,0,80.91
2008,1,3,13,30,0.1,0,0,0,0,0,0,74.86
2008,1,3,14,30,3.2,36,155,697,697,36,155,60.15
2008,1,3,15,30,7.6000000000000005,51,374,901,901,51,374,45.51
2008,1,3,16,30,12,59,563,988,988,59,563,35.37
2008,1,3,17,30,15.700000000000001,63,699,1030,1030,63,699,28.22
2008,1,3,18,30,18.6,69,768,1041,1041,69,768,23.35
2008,1,3,19,30,20.6,68,764,1041,1041,68,764,18.85
2008,1,3,20,30,21.5,65,688,1023,1023,65,688,15.27
2008,1,3,21,30,21.3,60,546,977,977,60,546,14.02
2008,1,3,22,30,19.3,51,353,884,884,51,353,15.35
2008,1,3,23,30,15,34,132,649,649,34,132,21.830000000000002
2008,1,4,0,30,11.600000000000001,0,0,0,0,0,0,28.17
2008,1,4,1,30,10.3,0,0,0,0,0,0,33.34
2008,1,4,2,30,9.1,0,0,0,0,0,0,40.89
2008,1,4,3,30,8,0,0,0,0,0,0,49.69
2008,1,4,4,30,7,0,0,0,0,0,0,57.300000000000004
2008,1,4,5,30,6,0,0,0,0,0,0,63.45
2008,1,4,6,30,5.2,0,0,0,0,0,0,67.51
2008,1,4,7,30,4.6000000000000005,0,0,0,0,0,0,70.57000000000001
2008,1,4,8,30,4.3,0,0,0,0,0,0,71.99
2008,1,4,9,30,4.1000000000000005,0,0,0,0,0,0,72.98
2008,1,4,10,30,4,0,0,0,0,0,0,73.48
2008,1,4,11,30,4,0,0,0,0,0,0,73.44
2008,1,4,12,30,4.1000000000000005,0,0,0,0,0,0,72.54
2008,1,4,13,30,6.2,0,0,0,0,0,0,61.910000000000004
2008,1,4,14,30,10.3,38,149,651,651,38,149,46.07
2008,1,4,15,30,15.4,56,366,866,866,56,366,32.44
2008,1,4,16,30,20.200000000000003,65,555,959,959,65,555,19.18
2008,1,4,17,30,22.900000000000002,70,690,1004,1004,70,690,12.46
2008,1,4,18,30,24.3,71,760,1024,1024,71,760,11.4
2008,1,4,19,30,24.8,71,760,1029,1029,71,760,11.09
2008,1,4,20,30,24.8,68,682,1005,1005,68,682,11.01
2008,1,4,21,30,24.200000000000003,63,541,959,959,63,541,11.370000000000001
2008,1,4,22,30,22.1,53,350,863,613,116,326,12.97
2008,1,4,23,30,17.7,35,132,631,4,75,76,19.06
