Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,463887,-,-,-,22.33,-105.82,0,0,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DNI,Clearsky GHI,Clearsky DHI,DNI,DHI,GHI,Relative Humidity
2004,1,1,0,30,23.400000000000002,0,0,0,0,0,0,83.57000000000001
2004,1,1,1,30,23.1,0,0,0,0,0,0,85.71000000000001
2004,1,1,2,30,22.900000000000002,0,0,0,0,0,0,86.85000000000001
2004,1,1,3,30,22.8,0,0,0,0,0,0,87.05
2004,1,1,4,30,22.700000000000003,0,0,0,0,0,0,86.78
2004,1,1,5,30,22.700000000000003,0,0,0,0,0,0,85.73
2004,1,1,6,30,22.700000000000003,0,0,0,0,0,0,84.74
2004,1,1,7,30,22.700000000000003,0,0,0,0,0,0,84.18
2004,1,1,8,30,22.6,0,0,0,0,0,0,84.29
2004,1,1,9,30,22.6,0,0,0,0,0,0,84.26
2004,1,1,10,30,22.5,0,0,0,0,0,0,84.69
2004,1,1,11,30,22.5,0,0,0,0,0,0,84.12
2004,1,1,12,30,22.5,0,0,0,0,0,0,83.16
2004,1,1,13,30,22.700000000000003,0,0,0,0,0,0,81.21000000000001
2004,1,1,14,30,23.200000000000003,360,107,51,1,35,35,78.84
2004,1,1,15,30,24,630,304,83,0,87,87,75.56
2004,1,1,16,30,24.8,759,486,98,26,175,188,70.94
2004,1,1,17,30,25.6,824,623,106,460,217,506,67.15
2004,1,1,18,30,26,864,701,103,371,259,516,64.59
2004,1,1,19,30,26.200000000000003,871,710,101,149,317,421,62.92
2004,1,1,20,30,26.3,856,650,96,148,262,358,61.76
2004,1,1,21,30,26.200000000000003,779,522,99,1,179,179,61.29
2004,1,1,22,30,25.700000000000003,674,348,85,13,130,135,63.71
2004,1,1,23,30,25,459,151,58,0,26,26,68.26
2004,1,2,0,30,24.400000000000002,0,0,0,0,0,0,70.68
2004,1,2,1,30,24.1,0,0,0,0,0,0,71.76
2004,1,2,2,30,23.900000000000002,0,0,0,0,0,0,72.21000000000001
2004,1,2,3,30,23.700000000000003,0,0,0,0,0,0,73.53
2004,1,2,4,30,23.400000000000002,0,0,0,0,0,0,75.9
2004,1,2,5,30,23.200000000000003,0,0,0,0,0,0,77.5
2004,1,2,6,30,22.900000000000002,0,0,0,0,0,0,79.25
2004,1,2,7,30,22.700000000000003,0,0,0,0,0,0,80.28
2004,1,2,8,30,22.400000000000002,0,0,0,0,0,0,81.02
2004,1,2,9,30,22.1,0,0,0,0,0,0,80.8
2004,1,2,10,30,21.8,0,0,0,0,0,0,80.71000000000001
2004,1,2,11,30,21.700000000000003,0,0,0,0,0,0,80.06
2004,1,2,12,30,21.5,0,0,0,0,0,0,80.34
2004,1,2,13,30,21.700000000000003,0,0,0,0,0,0,78.91
2004,1,2,14,30,22.200000000000003,397,110,48,44,75,82,77.02
2004,1,2,15,30,23.200000000000003,662,310,78,160,176,231,71.83
2004,1,2,16,30,24.700000000000003,779,493,95,6,199,202,64.45
2004,1,2,17,30,25.900000000000002,844,633,103,82,329,381,60.09
2004,1,2,18,30,26.200000000000003,865,709,110,192,376,509,59.29
2004,1,2,19,30,26.200000000000003,874,719,107,645,190,641,59.43
2004,1,2,20,30,26,859,659,101,199,349,478,60.22
2004,1,2,21,30,25.8,816,536,92,167,257,347,61.120000000000005
2004,1,2,22,30,25.200000000000003,724,361,77,270,182,288,64.27
2004,1,2,23,30,24.400000000000002,518,160,54,258,90,143,71.06
2004,1,3,0,30,23.8,0,0,0,0,0,0,75.47
2004,1,3,1,30,23.5,0,0,0,0,0,0,76.77
2004,1,3,2,30,23.3,0,0,0,0,0,0,77.14
2004,1,3,3,30,23.3,0,0,0,0,0,0,75.91
2004,1,3,4,30,23.200000000000003,0,0,0,0,0,0,75.33
2004,1,3,5,30,23.1,0,0,0,0,0,0,74.89
2004,1,3,6,30,23,0,0,0,0,0,0,74.44
2004,1,3,7,30,23,0,0,0,0,0,0,73.5
2004,1,3,8,30,23,0,0,0,0,0,0,72.85000000000001
2004,1,3,9,30,22.900000000000002,0,0,0,0,0,0,73.10000000000001
2004,1,3,10,30,22.8,0,0,0,0,0,0,73.58
2004,1,3,11,30,22.700000000000003,0,0,0,0,0,0,74.07000000000001
2004,1,3,12,30,22.700000000000003,0,0,0,0,0,0,73.95
2004,1,3,13,30,22.8,0,0,0,0,0,0,73.33
2004,1,3,14,30,23.3,411,110,47,4,53,54,72.54
2004,1,3,15,30,23.900000000000002,669,311,77,3,124,125,71.26
2004,1,3,16,30,24.400000000000002,786,496,94,31,239,254,69.7
2004,1,3,17,30,24.900000000000002,846,635,103,84,332,385,68.4
2004,1,3,18,30,25.400000000000002,880,714,104,521,215,577,66.91
2004,1,3,19,30,26,884,724,104,395,326,603,64.52
2004,1,3,20,30,26.3,866,664,100,476,224,533,62.35
2004,1,3,21,30,26.200000000000003,795,535,101,795,101,535,62.22
2004,1,3,22,30,25.8,701,362,85,49,185,204,62.980000000000004
2004,1,3,23,30,24.8,495,160,58,13,89,92,66.89
2004,1,4,0,30,23.900000000000002,0,0,0,0,0,0,72.09
2004,1,4,1,30,23.400000000000002,0,0,0,0,0,0,74.81
2004,1,4,2,30,23,0,0,0,0,0,0,76.71000000000001
2004,1,4,3,30,22.700000000000003,0,0,0,0,0,0,77.85000000000001
2004,1,4,4,30,22.400000000000002,0,0,0,0,0,0,78.31
2004,1,4,5,30,22.200000000000003,0,0,0,0,0,0,78.25
2004,1,4,6,30,22,0,0,0,0,0,0,78.26
2004,1,4,7,30,21.8,0,0,0,0,0,0,78.51
2004,1,4,8,30,21.700000000000003,0,0,0,0,0,0,78.75
2004,1,4,9,30,21.700000000000003,0,0,0,0,0,0,78.63
2004,1,4,10,30,21.6,0,0,0,0,0,0,78.82000000000001
2004,1,4,11,30,21.6,0,0,0,0,0,0,78.06
2004,1,4,12,30,21.700000000000003,0,0,0,0,0,0,76.48
2004,1,4,13,30,22.1,0,0,0,0,0,0,73.7
2004,1,4,14,30,22.900000000000002,423,110,46,423,46,110,70.94
2004,1,4,15,30,23.8,690,314,73,690,73,314,67.15
2004,1,4,16,30,24.6,810,501,86,810,86,501,63.43
2004,1,4,17,30,25.200000000000003,870,641,93,870,93,641,60.79
2004,1,4,18,30,25.700000000000003,906,723,94,906,94,723,58.870000000000005
2004,1,4,19,30,25.900000000000002,914,735,93,914,93,735,57.99
2004,1,4,20,30,26,899,675,89,899,89,675,57.64
2004,1,4,21,30,25.900000000000002,873,555,76,873,76,555,58.07
2004,1,4,22,30,25.5,793,379,65,793,65,379,59.63
2004,1,4,23,30,24.6,610,174,46,610,46,174,63.92
2004,1,5,0,30,23.700000000000003,0,0,0,0,0,0,69.48
2004,1,5,1,30,23.1,0,0,0,0,0,0,72.54
2004,1,5,2,30,22.700000000000003,0,0,0,0,0,0,74.48
2004,1,5,3,30,22.400000000000002,0,0,0,0,0,0,75.74
2004,1,5,4,30,22.200000000000003,0,0,0,0,0,0,76.26
2004,1,5,5,30,22.1,0,0,0,0,0,0,75.68
2004,1,5,6,30,21.900000000000002,0,0,0,0,0,0,75.53
2004,1,5,7,30,21.8,0,0,0,0,0,0,74.97
2004,1,5,8,30,21.700000000000003,0,0,0,0,0,0,74.55
2004,1,5,9,30,21.700000000000003,0,0,0,0,0,0,73.42
