Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,463839,-,-,-,24.25,-105.82,0,1916,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DNI,Clearsky GHI,Clearsky DHI,DNI,DHI,GHI,Relative Humidity
2004,1,1,0,30,12.4,0,0,0,0,0,0,82.68
2004,1,1,1,30,11.5,0,0,0,0,0,0,88.51
2004,1,1,2,30,10.9,0,0,0,0,0,0,91.96000000000001
2004,1,1,3,30,10.4,0,0,0,0,0,0,95.60000000000001
2004,1,1,4,30,10.100000000000001,0,0,0,0,0,0,98.25
2004,1,1,5,30,10,0,0,0,0,0,0,99.46000000000001
2004,1,1,6,30,10.100000000000001,0,0,0,0,0,0,99.33
2004,1,1,7,30,10,0,0,0,0,0,0,99.87
2004,1,1,8,30,9.9,0,0,0,0,0,0,99.78
2004,1,1,9,30,9.8,0,0,0,0,0,0,99.49000000000001
2004,1,1,10,30,9.5,0,0,0,0,0,0,100
2004,1,1,11,30,8.9,0,0,0,0,0,0,100
2004,1,1,12,30,8.4,0,0,0,0,0,0,100
2004,1,1,13,30,8.700000000000001,0,0,0,0,0,0,100
2004,1,1,14,30,10,533,110,36,0,21,21,91.54
2004,1,1,15,30,12.100000000000001,795,320,56,5,94,96,77.65
2004,1,1,16,30,14.5,898,507,67,27,214,227,64.28
2004,1,1,17,30,16.2,948,648,74,258,285,441,54.910000000000004
2004,1,1,18,30,16.8,961,722,80,56,310,347,51.32
2004,1,1,19,30,16.7,953,727,84,470,267,584,51.83
2004,1,1,20,30,16.3,931,664,83,931,83,664,53.94
2004,1,1,21,30,15.700000000000001,894,539,73,894,73,539,56.550000000000004
2004,1,1,22,30,14.8,792,359,65,100,199,236,60.21
2004,1,1,23,30,13.4,561,151,47,24,93,97,67.79
2004,1,2,0,30,12,0,0,0,0,0,0,75.84
2004,1,2,1,30,11.200000000000001,0,0,0,0,0,0,80.60000000000001
2004,1,2,2,30,10.9,0,0,0,0,0,0,81.41
2004,1,2,3,30,10.600000000000001,0,0,0,0,0,0,82.24
2004,1,2,4,30,10.4,0,0,0,0,0,0,82.52
2004,1,2,5,30,10,0,0,0,0,0,0,84.05
2004,1,2,6,30,9.5,0,0,0,0,0,0,86.35000000000001
2004,1,2,7,30,9,0,0,0,0,0,0,88.36
2004,1,2,8,30,8.9,0,0,0,0,0,0,87.48
2004,1,2,9,30,8.8,0,0,0,0,0,0,86.43
2004,1,2,10,30,8.8,0,0,0,0,0,0,84.77
2004,1,2,11,30,8.8,0,0,0,0,0,0,83.39
2004,1,2,12,30,8.9,0,0,0,0,0,0,81.64
2004,1,2,13,30,9.4,0,0,0,0,0,0,77.64
2004,1,2,14,30,11.200000000000001,546,110,34,13,61,63,69.11
2004,1,2,15,30,14,793,318,55,25,141,149,58.97
2004,1,2,16,30,17,896,506,67,39,219,238,48.88
2004,1,2,17,30,19.5,947,647,73,481,231,522,41.83
2004,1,2,18,30,20.900000000000002,969,726,78,426,310,595,38.62
2004,1,2,19,30,21.3,981,738,76,454,270,577,37.5
2004,1,2,20,30,21.3,974,679,70,37,319,342,37.11
2004,1,2,21,30,20.400000000000002,928,551,67,928,67,551,38.94
2004,1,2,22,30,18.8,847,373,57,182,187,255,43.44
2004,1,2,23,30,16.3,642,161,41,111,99,120,54.03
2004,1,3,0,30,14.3,0,0,0,0,0,0,66.03
2004,1,3,1,30,13.4,0,0,0,0,0,0,71.14
2004,1,3,2,30,12.9,0,0,0,0,0,0,72.3
2004,1,3,3,30,12.700000000000001,0,0,0,0,0,0,71.98
2004,1,3,4,30,12.600000000000001,0,0,0,0,0,0,71.31
2004,1,3,5,30,12.4,0,0,0,0,0,0,71.12
2004,1,3,6,30,12.200000000000001,0,0,0,0,0,0,71.19
2004,1,3,7,30,12,0,0,0,0,0,0,72.18
2004,1,3,8,30,11.700000000000001,0,0,0,0,0,0,74.45
2004,1,3,9,30,11.5,0,0,0,0,0,0,76.61
2004,1,3,10,30,11.3,0,0,0,0,0,0,78.55
2004,1,3,11,30,11,0,0,0,0,0,0,80.57000000000001
2004,1,3,12,30,10.700000000000001,0,0,0,0,0,0,82.48
2004,1,3,13,30,11,0,0,0,0,0,0,81.2
2004,1,3,14,30,12.700000000000001,581,113,33,8,55,56,73.73
2004,1,3,15,30,15.8,834,327,51,26,180,188,62.9
2004,1,3,16,30,18.7,935,519,60,13,225,232,48.45
2004,1,3,17,30,20.400000000000002,980,660,66,980,66,660,40.28
2004,1,3,18,30,21.200000000000003,1006,740,66,521,240,589,36.910000000000004
2004,1,3,19,30,21.3,1004,747,67,293,300,498,36.56
2004,1,3,20,30,20.900000000000002,989,685,64,221,303,442,38.22
2004,1,3,21,30,19.700000000000003,949,558,60,451,203,440,42.35
2004,1,3,22,30,18,866,377,53,668,100,350,47.910000000000004
2004,1,3,23,30,15.8,679,167,38,36,95,102,56.36
2004,1,4,0,30,13.8,0,0,0,0,0,0,67.12
2004,1,4,1,30,12.700000000000001,0,0,0,0,0,0,75.01
2004,1,4,2,30,12.100000000000001,0,0,0,0,0,0,77.04
2004,1,4,3,30,11.600000000000001,0,0,0,0,0,0,79.2
2004,1,4,4,30,11.3,0,0,0,0,0,0,80.01
2004,1,4,5,30,11,0,0,0,0,0,0,80.21000000000001
2004,1,4,6,30,10.700000000000001,0,0,0,0,0,0,80.7
2004,1,4,7,30,10.3,0,0,0,0,0,0,82.46000000000001
2004,1,4,8,30,9.9,0,0,0,0,0,0,84.44
2004,1,4,9,30,9.4,0,0,0,0,0,0,87.06
2004,1,4,10,30,9.200000000000001,0,0,0,0,0,0,87.86
2004,1,4,11,30,9.200000000000001,0,0,0,0,0,0,87.7
2004,1,4,12,30,9.4,0,0,0,0,0,0,86.79
2004,1,4,13,30,10,0,0,0,0,0,0,83.52
2004,1,4,14,30,11.600000000000001,585,113,32,1,57,57,75.92
2004,1,4,15,30,14.4,837,326,50,0,56,56,66.02
2004,1,4,16,30,16.900000000000002,938,518,58,5,128,131,52.27
2004,1,4,17,30,18.400000000000002,993,663,61,3,256,258,43.980000000000004
2004,1,4,18,30,19.1,1018,746,63,0,162,163,39.87
2004,1,4,19,30,19.3,1022,755,62,0,115,115,38
2004,1,4,20,30,19,1008,694,59,1,239,240,38.08
2004,1,4,21,30,18.3,973,568,56,1,176,176,39.75
2004,1,4,22,30,17,898,386,47,0,14,14,43.24
2004,1,4,23,30,14.600000000000001,722,173,34,0,5,5,51.24
2004,1,5,0,30,12.100000000000001,0,0,0,0,0,0,64.27
2004,1,5,1,30,10.9,0,0,0,0,0,0,73.42
2004,1,5,2,30,10.4,0,0,0,0,0,0,74.73
2004,1,5,3,30,9.9,0,0,0,0,0,0,77.52
2004,1,5,4,30,9.4,0,0,0,0,0,0,80
2004,1,5,5,30,8.9,0,0,0,0,0,0,82.17
2004,1,5,6,30,8.4,0,0,0,0,0,0,84.26
2004,1,5,7,30,8.1,0,0,0,0,0,0,84.28
2004,1,5,8,30,7.9,0,0,0,0,0,0,82.7
2004,1,5,9,30,7.6000000000000005,0,0,0,0,0,0,81.66
2004,1,5,10,30,7.1000000000000005,0,0,0,0,0,0,82.33
2004,1,5,11,30,6.6000000000000005,0,0,0,0,0,0,83.56
2004,1,5,12,30,6.1000000000000005,0,0,0,0,0,0,84.92
2004,1,5,13,30,6.5,0,0,0,0,0,0,81.19
2004,1,5,14,30,9.4,661,115,25,661,25,115,67.65
2004,1,5,15,30,14,891,331,37,891,37,331,49.38
2004,1,5,16,30,17.8,983,526,44,983,44,526,31.580000000000002
2004,1,5,17,30,20,1027,671,47,1027,47,671,24.310000000000002
2004,1,5,18,30,21.3,1047,752,49,1047,49,752,21.3
2004,1,5,19,30,22,1045,760,49,1045,49,760,19.96
2004,1,5,20,30,22,1031,699,48,1031,48,699,20.06
2004,1,5,21,30,21.3,995,571,45,995,45,571,21.48
2004,1,5,22,30,19.700000000000003,916,388,40,916,40,388,24.740000000000002
2004,1,5,23,30,16.400000000000002,740,175,32,740,32,175,34.45
2004,1,6,0,30,13.4,0,0,0,0,0,0,47.86
2004,1,6,1,30,12.3,0,0,0,0,0,0,55.83
2004,1,6,2,30,11.5,0,0,0,0,0,0,56.53
2004,1,6,3,30,10.5,0,0,0,0,0,0,59.97
2004,1,6,4,30,9.600000000000001,0,0,0,0,0,0,62.46
2004,1,6,5,30,8.9,0,0,0,0,0,0,63.300000000000004
2004,1,6,6,30,8.200000000000001,0,0,0,0,0,0,64.51
2004,1,6,7,30,7.6000000000000005,0,0,0,0,0,0,65.7
2004,1,6,8,30,7.300000000000001,0,0,0,0,0,0,65.97
2004,1,6,9,30,7.300000000000001,0,0,0,0,0,0,65.23
2004,1,6,10,30,7.4,0,0,0,0,0,0,64.54
2004,1,6,11,30,7.4,0,0,0,0,0,0,64.67
2004,1,6,12,30,7.4,0,0,0,0,0,0,64.99
2004,1,6,13,30,7.9,0,0,0,0,0,0,63.21
2004,1,6,14,30,9.9,562,110,34,1,36,36,57.730000000000004
2004,1,6,15,30,13.200000000000001,814,322,54,0,15,15,48.35
2004,1,6,16,30,16.400000000000002,918,515,65,4,139,141,39.22
2004,1,6,17,30,18.400000000000002,969,660,71,200,301,422,36.34
2004,1,6,18,30,19.200000000000003,989,739,74,555,220,594,35.86
2004,1,6,19,30,19.5,985,747,76,327,326,549,36.06
2004,1,6,20,30,19.3,966,687,75,447,251,534,37.160000000000004
2004,1,6,21,30,18.6,925,561,69,324,245,417,39.5
2004,1,6,22,30,17.3,838,381,61,548,120,329,43.74
2004,1,6,23,30,15.5,649,171,43,160,102,134,53.53
2004,1,7,0,30,14.100000000000001,0,0,0,0,0,0,62.230000000000004
2004,1,7,1,30,13.4,0,0,0,0,0,0,63.7
2004,1,7,2,30,12.5,0,0,0,0,0,0,67.09
2004,1,7,3,30,12,0,0,0,0,0,0,69.05
2004,1,7,4,30,11.8,0,0,0,0,0,0,69.89
2004,1,7,5,30,11.8,0,0,0,0,0,0,69.75
2004,1,7,6,30,11.700000000000001,0,0,0,0,0,0,70.08
2004,1,7,7,30,11.600000000000001,0,0,0,0,0,0,70.38
2004,1,7,8,30,11.4,0,0,0,0,0,0,71.24
2004,1,7,9,30,11.200000000000001,0,0,0,0,0,0,72
2004,1,7,10,30,11,0,0,0,0,0,0,72.63
2004,1,7,11,30,10.8,0,0,0,0,0,0,73.2
2004,1,7,12,30,10.5,0,0,0,0,0,0,74.62
2004,1,7,13,30,10.200000000000001,0,0,0,0,0,0,76.06
2004,1,7,14,30,10.9,537,107,34,5,49,50,74.41
2004,1,7,15,30,12.700000000000001,797,317,55,79,166,192,68.89
2004,1,7,16,30,14.3,904,509,65,66,232,264,57.94
2004,1,7,17,30,15.200000000000001,956,653,71,22,239,252,52.52
2004,1,7,18,30,15.8,979,734,74,68,337,384,50.26
2004,1,7,19,30,16.3,988,749,73,2,283,284,48.35
2004,1,7,20,30,16.900000000000002,980,691,69,10,296,302,45.57
2004,1,7,21,30,17.2,936,566,67,0,162,162,43.75
2004,1,7,22,30,16.7,865,389,56,0,91,91,44.76
2004,1,7,23,30,14.5,692,178,40,1,69,69,51.870000000000005
2004,1,8,0,30,11.9,0,0,0,0,0,0,64.93
2004,1,8,1,30,10.700000000000001,0,0,0,0,0,0,71.95
2004,1,8,2,30,10.200000000000001,0,0,0,0,0,0,72.19
2004,1,8,3,30,9.600000000000001,0,0,0,0,0,0,73.85000000000001
2004,1,8,4,30,9.1,0,0,0,0,0,0,75.91
2004,1,8,5,30,8.9,0,0,0,0,0,0,76.66
2004,1,8,6,30,8.8,0,0,0,0,0,0,77.03
2004,1,8,7,30,8.700000000000001,0,0,0,0,0,0,77.53
2004,1,8,8,30,8.6,0,0,0,0,0,0,78.02
2004,1,8,9,30,8.200000000000001,0,0,0,0,0,0,80.01
2004,1,8,10,30,7.800000000000001,0,0,0,0,0,0,82.12
2004,1,8,11,30,7.5,0,0,0,0,0,0,83.64
2004,1,8,12,30,7.1000000000000005,0,0,0,0,0,0,85.38
2004,1,8,13,30,7.300000000000001,0,0,0,0,0,0,82.81
2004,1,8,14,30,9.1,638,115,28,638,28,115,72.32000000000001
2004,1,8,15,30,12.600000000000001,880,333,43,880,43,333,57.92
2004,1,8,16,30,15.9,976,529,50,976,50,529,40.5
2004,1,8,17,30,17.900000000000002,1022,677,54,1022,54,677,30.75
2004,1,8,18,30,19,1042,760,56,1042,56,760,27.34
2004,1,8,19,30,19.5,1045,772,56,1045,56,772,26.29
2004,1,8,20,30,19.6,1031,712,55,1031,55,712,26.32
2004,1,8,21,30,19.1,993,581,49,993,49,581,27.73
2004,1,8,22,30,17.900000000000002,921,400,43,921,43,400,30.78
2004,1,8,23,30,15.3,751,185,33,751,33,185,40.24
2004,1,9,0,30,13.3,0,0,0,0,0,0,53.17
2004,1,9,1,30,12.8,0,0,0,0,0,0,54.21
2004,1,9,2,30,12.3,0,0,0,0,0,0,55.04
2004,1,9,3,30,11.700000000000001,0,0,0,0,0,0,56.75
2004,1,9,4,30,11,0,0,0,0,0,0,59.6
2004,1,9,5,30,10.200000000000001,0,0,0,0,0,0,62.42
2004,1,9,6,30,9.4,0,0,0,0,0,0,65.35
2004,1,9,7,30,8.700000000000001,0,0,0,0,0,0,67.57000000000001
2004,1,9,8,30,8,0,0,0,0,0,0,68.59
2004,1,9,9,30,7.5,0,0,0,0,0,0,68.5
2004,1,9,10,30,7.1000000000000005,0,0,0,0,0,0,69
2004,1,9,11,30,7.2,0,0,0,0,0,0,67.28
2004,1,9,12,30,7.4,0,0,0,0,0,0,66.4
2004,1,9,13,30,7.9,0,0,0,0,0,0,65
2004,1,9,14,30,9.9,624,114,30,62,73,82,58.03
2004,1,9,15,30,13.100000000000001,875,334,45,556,129,312,48.06
2004,1,9,16,30,16.5,972,531,53,679,152,486,39.15
2004,1,9,17,30,19.1,1014,676,57,535,226,553,31.66
2004,1,9,18,30,20.6,1031,761,63,307,385,592,26.7
2004,1,9,19,30,21.400000000000002,1033,773,64,657,189,640,24.150000000000002
2004,1,9,20,30,21.5,1013,711,63,1013,63,711,23.2
2004,1,9,21,30,21,976,584,58,445,257,497,23.56
2004,1,9,22,30,19.5,904,404,52,904,52,404,25.8
2004,1,9,23,30,16.900000000000002,728,188,39,728,39,188,35.04
2004,1,10,0,30,14.700000000000001,0,0,0,0,0,0,46.97
2004,1,10,1,30,13.3,0,0,0,0,0,0,50.86
2004,1,10,2,30,11.5,0,0,0,0,0,0,57.480000000000004
2004,1,10,3,30,9.8,0,0,0,0,0,0,66.32000000000001
2004,1,10,4,30,9,0,0,0,0,0,0,68.21000000000001
2004,1,10,5,30,8.4,0,0,0,0,0,0,70.58
2004,1,10,6,30,8.1,0,0,0,0,0,0,71.55
2004,1,10,7,30,7.7,0,0,0,0,0,0,73.49
2004,1,10,8,30,7.300000000000001,0,0,0,0,0,0,74.43
2004,1,10,9,30,7.1000000000000005,0,0,0,0,0,0,73.13
2004,1,10,10,30,7.2,0,0,0,0,0,0,69.43
2004,1,10,11,30,7.1000000000000005,0,0,0,0,0,0,67.29
2004,1,10,12,30,7,0,0,0,0,0,0,66.21000000000001
2004,1,10,13,30,7.7,0,0,0,0,0,0,62.68
2004,1,10,14,30,10,574,111,34,574,34,111,54.65
2004,1,10,15,30,13.8,826,327,55,826,55,327,45.52
2004,1,10,16,30,17.400000000000002,930,524,65,675,167,500,39.85
2004,1,10,17,30,19.5,976,669,72,188,369,484,32.84
2004,1,10,18,30,20.3,998,751,74,711,182,665,30.17
2004,1,10,19,30,20.1,994,763,78,749,192,708,31.09
2004,1,10,20,30,19.200000000000003,970,701,78,121,384,462,34.54
2004,1,10,21,30,17.900000000000002,932,574,70,25,272,285,40.300000000000004
2004,1,10,22,30,16.3,837,392,63,85,232,265,49.42
2004,1,10,23,30,14.5,629,179,48,14,109,112,64.55
2004,1,11,0,30,13,0,0,0,0,0,0,75.43
2004,1,11,1,30,12.100000000000001,0,0,0,0,0,0,80.37
2004,1,11,2,30,11.4,0,0,0,0,0,0,85.34
2004,1,11,3,30,11.100000000000001,0,0,0,0,0,0,88.52
2004,1,11,4,30,10.8,0,0,0,0,0,0,91.44
2004,1,11,5,30,10.5,0,0,0,0,0,0,94.12
2004,1,11,6,30,10.100000000000001,0,0,0,0,0,0,96.82000000000001
2004,1,11,7,30,9.8,0,0,0,0,0,0,97.46000000000001
2004,1,11,8,30,9.700000000000001,0,0,0,0,0,0,95.73
2004,1,11,9,30,9.600000000000001,0,0,0,0,0,0,94.12
2004,1,11,10,30,9.4,0,0,0,0,0,0,92.67
2004,1,11,11,30,9.3,0,0,0,0,0,0,90.81
2004,1,11,12,30,9.200000000000001,0,0,0,0,0,0,89.65
2004,1,11,13,30,9.3,0,0,0,0,0,0,87.57000000000001
2004,1,11,14,30,9.9,433,101,42,7,53,54,86.3
2004,1,11,15,30,10.9,738,312,68,275,166,256,87.96000000000001
2004,1,11,16,30,11.8,867,508,80,584,176,464,84.47
2004,1,11,17,30,12.700000000000001,930,655,86,4,173,175,75.13
2004,1,11,18,30,13.5,949,738,92,17,252,264,65.23
2004,1,11,19,30,14.100000000000001,960,753,90,0,63,63,58.93
2004,1,11,20,30,14.5,947,696,85,1,124,124,55.95
2004,1,11,21,30,14.200000000000001,898,569,81,0,25,25,56.84
2004,1,11,22,30,13,793,387,74,0,43,43,63.06
2004,1,11,23,30,11.5,563,175,57,17,103,107,74.43
2004,1,12,0,30,10.4,0,0,0,0,0,0,82.63
2004,1,12,1,30,9.9,0,0,0,0,0,0,86.72
2004,1,12,2,30,9.5,0,0,0,0,0,0,89.47
2004,1,12,3,30,9.1,0,0,0,0,0,0,90.67
2004,1,12,4,30,8.8,0,0,0,0,0,0,91.11
2004,1,12,5,30,8.6,0,0,0,0,0,0,90.85000000000001
2004,1,12,6,30,8.5,0,0,0,0,0,0,90.19
2004,1,12,7,30,8.4,0,0,0,0,0,0,89.59
2004,1,12,8,30,8.200000000000001,0,0,0,0,0,0,90.28
2004,1,12,9,30,8.1,0,0,0,0,0,0,91.26
