Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,532848,-,-,-,18.01,-103.14,0,0,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky GHI,Clearsky DNI,DNI,DHI,GHI,Relative Humidity
2008,1,1,0,30,26.900000000000002,0,0,0,0,0,0,74.98
2008,1,1,1,30,26.6,0,0,0,0,0,0,76.91
2008,1,1,2,30,26.5,0,0,0,0,0,0,77.66
2008,1,1,3,30,26.5,0,0,0,0,0,0,77.97
2008,1,1,4,30,26.5,0,0,0,0,0,0,78.16
2008,1,1,5,30,26.5,0,0,0,0,0,0,78.08
2008,1,1,6,30,26.6,0,0,0,0,0,0,77.02
2008,1,1,7,30,26.700000000000003,0,0,0,0,0,0,75.56
2008,1,1,8,30,26.5,0,0,0,0,0,0,75.78
2008,1,1,9,30,26.200000000000003,0,0,0,0,0,0,77.25
2008,1,1,10,30,26,0,0,0,0,0,0,78.7
2008,1,1,11,30,25.8,0,0,0,0,0,0,80.22
2008,1,1,12,30,25.700000000000003,0,0,0,0,0,0,81.01
2008,1,1,13,30,26.200000000000003,0,0,0,0,0,0,78.42
2008,1,1,14,30,27.200000000000003,72,175,451,144,121,154,74.13
2008,1,1,15,30,28.200000000000003,103,387,669,669,103,387,66.9
2008,1,1,16,30,29.400000000000002,120,571,774,774,120,571,56.94
2008,1,1,17,30,30.400000000000002,131,703,824,409,329,613,48.88
2008,1,1,18,30,30.900000000000002,149,766,824,824,149,766,45.28
2008,1,1,19,30,31,148,759,820,820,148,759,46.9
2008,1,1,20,30,30.8,142,682,791,791,142,682,50.94
2008,1,1,21,30,30.5,139,538,707,707,139,538,54.09
2008,1,1,22,30,29.8,116,351,586,586,116,351,56.9
2008,1,1,23,30,28.5,74,144,347,347,74,144,63.38
2008,1,2,0,30,27.400000000000002,0,0,0,0,0,0,73.55
2008,1,2,1,30,27,0,0,0,0,0,0,75.98
2008,1,2,2,30,26.8,0,0,0,0,0,0,77.38
2008,1,2,3,30,26.700000000000003,0,0,0,0,0,0,77.83
2008,1,2,4,30,26.6,0,0,0,0,0,0,77.91
2008,1,2,5,30,26.6,0,0,0,0,0,0,77.38
2008,1,2,6,30,26.8,0,0,0,0,0,0,75.4
2008,1,2,7,30,26.900000000000002,0,0,0,0,0,0,73.56
2008,1,2,8,30,26.700000000000003,0,0,0,0,0,0,71.60000000000001
2008,1,2,9,30,26.400000000000002,0,0,0,0,0,0,69
2008,1,2,10,30,26.1,0,0,0,0,0,0,66.13
2008,1,2,11,30,25.700000000000003,0,0,0,0,0,0,62.85
2008,1,2,12,30,25.400000000000002,0,0,0,0,0,0,58.97
2008,1,2,13,30,25.8,0,0,0,0,0,0,54.79
2008,1,2,14,30,26.8,51,189,603,603,51,189,50.17
2008,1,2,15,30,28,69,404,789,313,197,330,45.49
2008,1,2,16,30,29.3,80,590,875,875,80,590,41.81
2008,1,2,17,30,30.400000000000002,86,722,917,480,290,623,40.82
2008,1,2,18,30,31.200000000000003,96,787,921,442,331,663,40.78
2008,1,2,19,30,31.700000000000003,92,784,928,928,92,784,40.35
2008,1,2,20,30,31.8,87,710,911,911,87,710,40.47
2008,1,2,21,30,31.6,83,568,856,856,83,568,42.660000000000004
2008,1,2,22,30,31.1,71,377,760,760,71,377,46.87
2008,1,2,23,30,30,50,162,548,548,50,162,50.5
2008,1,3,0,30,28.700000000000003,0,0,0,0,0,0,58.300000000000004
2008,1,3,1,30,28,0,0,0,0,0,0,64.38
2008,1,3,2,30,27.5,0,0,0,0,0,0,70.31
2008,1,3,3,30,27.400000000000002,0,0,0,0,0,0,72.22
2008,1,3,4,30,27.200000000000003,0,0,0,0,0,0,71.23
2008,1,3,5,30,27,0,0,0,0,0,0,69.32000000000001
2008,1,3,6,30,26.700000000000003,0,0,0,0,0,0,69.3
2008,1,3,7,30,26.400000000000002,0,0,0,0,0,0,71.02
2008,1,3,8,30,26.1,0,0,0,0,0,0,72.52
2008,1,3,9,30,25.8,0,0,0,0,0,0,71.67
2008,1,3,10,30,25.400000000000002,0,0,0,0,0,0,67.65
2008,1,3,11,30,24.900000000000002,0,0,0,0,0,0,61.06
2008,1,3,12,30,24.5,0,0,0,0,0,0,56.86
2008,1,3,13,30,25,0,0,0,0,0,0,52.67
2008,1,3,14,30,26.1,58,184,553,60,122,135,48.43
2008,1,3,15,30,27.200000000000003,82,399,750,750,82,399,44.45
2008,1,3,16,30,28.3,95,586,842,382,271,494,41.76
2008,1,3,17,30,29.5,104,720,887,364,335,588,39.36
2008,1,3,18,30,30.3,111,786,900,470,332,685,37.800000000000004
2008,1,3,19,30,30.700000000000003,110,781,898,539,222,624,37.33
2008,1,3,20,30,30.700000000000003,107,706,874,283,354,547,38.07
2008,1,3,21,30,30.3,105,564,806,265,294,445,39.71
2008,1,3,22,30,29.5,90,372,697,206,212,295,43.01
2008,1,3,23,30,28.200000000000003,62,158,464,3,86,87,50.99
2008,1,4,0,30,27.3,0,0,0,0,0,0,58.620000000000005
2008,1,4,1,30,27,0,0,0,0,0,0,58.65
2008,1,4,2,30,26.8,0,0,0,0,0,0,59.36
2008,1,4,3,30,26.5,0,0,0,0,0,0,60.71
2008,1,4,4,30,26.3,0,0,0,0,0,0,61.29
2008,1,4,5,30,26.3,0,0,0,0,0,0,60.54
2008,1,4,6,30,26.200000000000003,0,0,0,0,0,0,60.08
2008,1,4,7,30,26.1,0,0,0,0,0,0,59.77
2008,1,4,8,30,25.8,0,0,0,0,0,0,60.870000000000005
2008,1,4,9,30,25.5,0,0,0,0,0,0,62.84
2008,1,4,10,30,25.200000000000003,0,0,0,0,0,0,63.910000000000004
2008,1,4,11,30,24.700000000000003,0,0,0,0,0,0,63.24
2008,1,4,12,30,24.400000000000002,0,0,0,0,0,0,61.11
2008,1,4,13,30,24.8,0,0,0,0,0,0,57.33
2008,1,4,14,30,25.8,56,187,578,578,56,187,52.7
2008,1,4,15,30,27,77,405,775,775,77,405,47.94
2008,1,4,16,30,28.200000000000003,89,593,865,865,89,593,44.24
2008,1,4,17,30,29.200000000000003,98,729,908,908,98,729,41.910000000000004
2008,1,4,18,30,29.900000000000002,101,799,929,929,101,799,40.29
2008,1,4,19,30,30.3,101,795,927,927,101,795,39.69
2008,1,4,20,30,30.3,98,719,903,903,98,719,40.25
2008,1,4,21,30,30,94,575,842,842,94,575,41.76
2008,1,4,22,30,29.1,82,382,738,738,82,382,45.300000000000004
2008,1,4,23,30,27.8,57,164,512,512,57,164,54.230000000000004
2008,1,5,0,30,26.8,0,0,0,0,0,0,61.54
2008,1,5,1,30,26.5,0,0,0,0,0,0,62.77
2008,1,5,2,30,26.200000000000003,0,0,0,0,0,0,64.57000000000001
2008,1,5,3,30,25.900000000000002,0,0,0,0,0,0,66.47
2008,1,5,4,30,25.700000000000003,0,0,0,0,0,0,67.29
2008,1,5,5,30,25.6,0,0,0,0,0,0,67.13
2008,1,5,6,30,25.6,0,0,0,0,0,0,66.26
2008,1,5,7,30,25.6,0,0,0,0,0,0,65.01
2008,1,5,8,30,25.700000000000003,0,0,0,0,0,0,63.07
2008,1,5,9,30,25.8,0,0,0,0,0,0,61
2008,1,5,10,30,25.900000000000002,0,0,0,0,0,0,59.11
2008,1,5,11,30,25.700000000000003,0,0,0,0,0,0,59.02
2008,1,5,12,30,25.6,0,0,0,0,0,0,59.84
2008,1,5,13,30,26.1,0,0,0,0,0,0,60.050000000000004
2008,1,5,14,30,27.200000000000003,64,176,493,212,112,159,60.43
2008,1,5,15,30,28,93,389,699,360,174,326,57.980000000000004
2008,1,5,16,30,28.6,110,575,798,391,274,502,56.44
2008,1,5,17,30,29.1,120,709,847,672,164,631,54.5
2008,1,5,18,30,29.5,133,775,853,619,223,689,52.550000000000004
2008,1,5,19,30,29.6,133,773,853,676,174,681,52.06
2008,1,5,20,30,29.5,129,698,826,826,129,698,53.04
2008,1,5,21,30,29.1,120,558,765,206,311,429,55.28
2008,1,5,22,30,28.3,103,370,651,651,103,370,59.19
2008,1,5,23,30,27.200000000000003,70,158,414,414,70,158,65.31
2008,1,6,0,30,26.3,0,0,0,0,0,0,72.4
2008,1,6,1,30,25.8,0,0,0,0,0,0,75.15
2008,1,6,2,30,25.6,0,0,0,0,0,0,75.62
2008,1,6,3,30,25.5,0,0,0,0,0,0,75.53
2008,1,6,4,30,25.400000000000002,0,0,0,0,0,0,75.51
2008,1,6,5,30,25.400000000000002,0,0,0,0,0,0,74.93
2008,1,6,6,30,25.3,0,0,0,0,0,0,74.53
2008,1,6,7,30,25.3,0,0,0,0,0,0,73.71000000000001
2008,1,6,8,30,25.3,0,0,0,0,0,0,73.04
2008,1,6,9,30,25.3,0,0,0,0,0,0,72.8
2008,1,6,10,30,25.200000000000003,0,0,0,0,0,0,72.97
2008,1,6,11,30,25,0,0,0,0,0,0,73.64
2008,1,6,12,30,24.900000000000002,0,0,0,0,0,0,73.98
2008,1,6,13,30,25.400000000000002,0,0,0,0,0,0,71.55
2008,1,6,14,30,26.3,74,172,436,436,74,172,68.8
2008,1,6,15,30,27.1,103,386,670,670,103,386,64.54
2008,1,6,16,30,27.900000000000002,115,576,791,791,115,576,60.27
2008,1,6,17,30,28.5,117,717,861,861,117,717,57.24
2008,1,6,18,30,28.900000000000002,115,792,898,898,115,792,55.89
2008,1,6,19,30,28.900000000000002,112,792,904,904,112,792,56.01
2008,1,6,20,30,28.700000000000003,106,718,886,886,106,718,57.34
2008,1,6,21,30,28.3,99,578,832,832,99,578,59.85
2008,1,6,22,30,27.700000000000003,85,386,730,730,85,386,63.34
2008,1,6,23,30,26.8,59,169,515,515,59,169,68.5
2008,1,7,0,30,25.900000000000002,0,0,0,0,0,0,75.55
2008,1,7,1,30,25.6,0,0,0,0,0,0,77.65
2008,1,7,2,30,25.400000000000002,0,0,0,0,0,0,78.98
2008,1,7,3,30,25.3,0,0,0,0,0,0,79.91
2008,1,7,4,30,25.1,0,0,0,0,0,0,81.45
2008,1,7,5,30,24.900000000000002,0,0,0,0,0,0,82.82000000000001
2008,1,7,6,30,24.8,0,0,0,0,0,0,83.27
2008,1,7,7,30,24.8,0,0,0,0,0,0,82.64
