Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,532686,-,-,-,24.49,-103.14,0,1909,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky GHI,Clearsky DNI,DNI,DHI,GHI,Relative Humidity
2008,1,1,0,30,12,0,0,0,0,0,0,14.86
2008,1,1,1,30,10.100000000000001,0,0,0,0,0,0,18.34
2008,1,1,2,30,8.700000000000001,0,0,0,0,0,0,22.34
2008,1,1,3,30,8.1,0,0,0,0,0,0,24.97
2008,1,1,4,30,7.9,0,0,0,0,0,0,26.45
2008,1,1,5,30,7.800000000000001,0,0,0,0,0,0,27.42
2008,1,1,6,30,7.6000000000000005,0,0,0,0,0,0,28.17
2008,1,1,7,30,7.1000000000000005,0,0,0,0,0,0,29.23
2008,1,1,8,30,6.1000000000000005,0,0,0,0,0,0,31.27
2008,1,1,9,30,4.800000000000001,0,0,0,0,0,0,34.36
2008,1,1,10,30,3.4000000000000004,0,0,0,0,0,0,38.52
2008,1,1,11,30,2.1,0,0,0,0,0,0,43.64
2008,1,1,12,30,0.9,0,0,0,0,0,0,49.53
2008,1,1,13,30,1.3,0,0,0,0,0,0,50.38
2008,1,1,14,30,3.7,41,154,652,652,41,154,44.65
2008,1,1,15,30,7.2,62,369,854,854,62,369,39.61
2008,1,1,16,30,10.9,74,554,937,937,74,554,39.42
2008,1,1,17,30,14.3,82,687,980,980,82,687,37.44
2008,1,1,18,30,16.900000000000002,86,751,992,992,86,751,34.14
2008,1,1,19,30,18.6,86,744,987,987,86,744,31.14
2008,1,1,20,30,19.3,82,667,965,965,82,667,29.22
2008,1,1,21,30,18.900000000000002,73,527,918,918,73,527,29.03
2008,1,1,22,30,17.1,62,334,806,806,62,334,31.18
2008,1,1,23,30,13.4,39,120,551,551,39,120,36.75
2008,1,2,0,30,9.4,0,0,0,0,0,0,40.63
2008,1,2,1,30,6.6000000000000005,0,0,0,0,0,0,39.57
2008,1,2,2,30,4.7,0,0,0,0,0,0,38.51
2008,1,2,3,30,3.4000000000000004,0,0,0,0,0,0,38.94
2008,1,2,4,30,2.9000000000000004,0,0,0,0,0,0,39.050000000000004
2008,1,2,5,30,3.2,0,0,0,0,0,0,40.38
2008,1,2,6,30,3.7,0,0,0,0,0,0,47.45
2008,1,2,7,30,3.9000000000000004,0,0,0,0,0,0,56.09
2008,1,2,8,30,3.6,0,0,0,0,0,0,64.9
2008,1,2,9,30,3,0,0,0,0,0,0,71.06
2008,1,2,10,30,2.2,0,0,0,0,0,0,74.8
2008,1,2,11,30,1.6,0,0,0,0,0,0,76.12
2008,1,2,12,30,1.1,0,0,0,0,0,0,76.48
2008,1,2,13,30,1.6,0,0,0,0,0,0,71.75
2008,1,2,14,30,3.3000000000000003,38,155,676,0,30,30,62.410000000000004
2008,1,2,15,30,6.1000000000000005,55,373,885,0,62,62,52.38
2008,1,2,16,30,9.1,63,562,975,1,181,181,44.300000000000004
2008,1,2,17,30,12,66,696,1019,3,273,275,37.38
2008,1,2,18,30,14.200000000000001,66,765,1040,285,399,590,32.13
2008,1,2,19,30,15.700000000000001,65,760,1041,1041,65,760,28.1
2008,1,2,20,30,16.400000000000002,64,688,1027,1027,64,688,25.45
2008,1,2,21,30,16.2,61,546,978,978,61,546,24.37
2008,1,2,22,30,14.8,51,352,886,886,51,352,25.75
2008,1,2,23,30,11.600000000000001,34,132,654,654,34,132,31.43
2008,1,3,0,30,8.8,0,0,0,0,0,0,38.07
2008,1,3,1,30,7.7,0,0,0,0,0,0,41.49
2008,1,3,2,30,6.6000000000000005,0,0,0,0,0,0,46.62
2008,1,3,3,30,5.1000000000000005,0,0,0,0,0,0,54.870000000000005
2008,1,3,4,30,3.6,0,0,0,0,0,0,64.13
2008,1,3,5,30,2.3000000000000003,0,0,0,0,0,0,71.55
2008,1,3,6,30,1.1,0,0,0,0,0,0,77.23
2008,1,3,7,30,0.30000000000000004,0,0,0,0,0,0,79.99
2008,1,3,8,30,-0.4,0,0,0,0,0,0,81.65
2008,1,3,9,30,-1,0,0,0,0,0,0,82.84
2008,1,3,10,30,-1.5,0,0,0,0,0,0,84.26
2008,1,3,11,30,-1.8,0,0,0,0,0,0,85.13
2008,1,3,12,30,-1.9000000000000001,0,0,0,0,0,0,85.16
2008,1,3,13,30,-0.9,0,0,0,0,0,0,78.84
2008,1,3,14,30,2.2,35,159,716,716,35,159,63.25
2008,1,3,15,30,6.5,50,379,917,917,50,379,48.02
2008,1,3,16,30,10.9,57,570,1002,1002,57,570,37.27
2008,1,3,17,30,14.600000000000001,62,706,1042,1042,62,706,29.71
2008,1,3,18,30,17.5,67,771,1046,1046,67,771,24.62
2008,1,3,19,30,19.6,67,767,1045,1045,67,767,19.69
2008,1,3,20,30,20.400000000000002,64,691,1026,1026,64,691,16.01
2008,1,3,21,30,20.3,60,549,981,981,60,549,14.56
2008,1,3,22,30,18.3,51,355,890,890,51,355,15.950000000000001
2008,1,3,23,30,13.9,34,134,664,664,34,134,22.76
2008,1,4,0,30,10.600000000000001,0,0,0,0,0,0,29.330000000000002
2008,1,4,1,30,9.3,0,0,0,0,0,0,34.93
2008,1,4,2,30,8.1,0,0,0,0,0,0,43
2008,1,4,3,30,7,0,0,0,0,0,0,52.45
2008,1,4,4,30,6,0,0,0,0,0,0,60.5
2008,1,4,5,30,5,0,0,0,0,0,0,66.8
2008,1,4,6,30,4.2,0,0,0,0,0,0,71.11
2008,1,4,7,30,3.5,0,0,0,0,0,0,74.74
2008,1,4,8,30,3.2,0,0,0,0,0,0,76.35000000000001
2008,1,4,9,30,3.1,0,0,0,0,0,0,76.76
2008,1,4,10,30,3,0,0,0,0,0,0,77.3
2008,1,4,11,30,3,0,0,0,0,0,0,77.26
2008,1,4,12,30,3.1,0,0,0,0,0,0,76.42
2008,1,4,13,30,5.2,0,0,0,0,0,0,65.09
2008,1,4,14,30,9.3,38,152,666,41,98,105,48.4
2008,1,4,15,30,14.4,55,371,881,881,55,371,33.95
2008,1,4,16,30,19.200000000000003,64,561,970,970,64,561,19.900000000000002
2008,1,4,17,30,21.900000000000002,69,697,1014,1014,69,697,12.870000000000001
2008,1,4,18,30,23.200000000000003,70,767,1035,1035,70,767,11.85
2008,1,4,19,30,23.8,70,764,1034,1034,70,764,11.46
2008,1,4,20,30,23.8,67,688,1015,1015,67,688,11.39
2008,1,4,21,30,23.1,62,547,970,970,62,547,11.82
2008,1,4,22,30,21.1,53,354,876,876,53,354,13.42
2008,1,4,23,30,16.7,35,135,647,2,70,71,19.62
2008,1,5,0,30,13,0,0,0,0,0,0,25.47
2008,1,5,1,30,11.4,0,0,0,0,0,0,29.95
2008,1,5,2,30,10.200000000000001,0,0,0,0,0,0,34.77
2008,1,5,3,30,9.600000000000001,0,0,0,0,0,0,38.22
2008,1,5,4,30,9.5,0,0,0,0,0,0,39.52
2008,1,5,5,30,9.3,0,0,0,0,0,0,40.230000000000004
2008,1,5,6,30,8.5,0,0,0,0,0,0,41.92
2008,1,5,7,30,7.6000000000000005,0,0,0,0,0,0,43.22
2008,1,5,8,30,7.1000000000000005,0,0,0,0,0,0,42.82
2008,1,5,9,30,6.9,0,0,0,0,0,0,41.62
2008,1,5,10,30,6.800000000000001,0,0,0,0,0,0,40.7
2008,1,5,11,30,6.9,0,0,0,0,0,0,39.77
2008,1,5,12,30,7.1000000000000005,0,0,0,0,0,0,39
2008,1,5,13,30,8.200000000000001,0,0,0,0,0,0,36.37
2008,1,5,14,30,11.3,39,148,642,642,39,148,30.19
