Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,461984,-,-,-,22.37,-105.9,0,0,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DNI,Clearsky GHI,Clearsky DHI,DNI,DHI,GHI,Relative Humidity
2004,1,1,0,30,23.3,0,0,0,0,0,0,84.75
2004,1,1,1,30,23.1,0,0,0,0,0,0,86.33
2004,1,1,2,30,23,0,0,0,0,0,0,86.99
2004,1,1,3,30,22.900000000000002,0,0,0,0,0,0,87.18
2004,1,1,4,30,22.8,0,0,0,0,0,0,86.93
2004,1,1,5,30,22.700000000000003,0,0,0,0,0,0,86.45
2004,1,1,6,30,22.8,0,0,0,0,0,0,84.99
2004,1,1,7,30,22.8,0,0,0,0,0,0,84.37
2004,1,1,8,30,22.700000000000003,0,0,0,0,0,0,84.5
2004,1,1,9,30,22.6,0,0,0,0,0,0,85
2004,1,1,10,30,22.6,0,0,0,0,0,0,84.9
2004,1,1,11,30,22.6,0,0,0,0,0,0,84.24
2004,1,1,12,30,22.700000000000003,0,0,0,0,0,0,82.78
2004,1,1,13,30,22.8,0,0,0,0,0,0,81.19
2004,1,1,14,30,23.3,363,106,50,2,47,47,78.79
2004,1,1,15,30,24,635,303,81,311,153,262,75.91
2004,1,1,16,30,24.700000000000003,763,486,96,486,165,413,71.98
2004,1,1,17,30,25.3,827,623,104,175,287,397,69.29
2004,1,1,18,30,25.6,867,701,102,547,200,578,67.39
2004,1,1,19,30,25.8,873,710,100,70,311,360,65.8
2004,1,1,20,30,25.900000000000002,858,651,95,204,294,426,64.77
2004,1,1,21,30,25.8,779,522,99,14,176,183,64.33
2004,1,1,22,30,25.400000000000002,674,349,85,0,81,81,66.37
2004,1,1,23,30,24.8,463,152,58,0,20,20,70.35000000000001
2004,1,2,0,30,24.3,0,0,0,0,0,0,72.34
2004,1,2,1,30,24.1,0,0,0,0,0,0,73.02
2004,1,2,2,30,23.900000000000002,0,0,0,0,0,0,73.53
2004,1,2,3,30,23.700000000000003,0,0,0,0,0,0,74.95
2004,1,2,4,30,23.5,0,0,0,0,0,0,76.92
2004,1,2,5,30,23.3,0,0,0,0,0,0,78.47
2004,1,2,6,30,23.1,0,0,0,0,0,0,79.78
2004,1,2,7,30,22.900000000000002,0,0,0,0,0,0,80.63
2004,1,2,8,30,22.700000000000003,0,0,0,0,0,0,80.86
2004,1,2,9,30,22.400000000000002,0,0,0,0,0,0,80.83
2004,1,2,10,30,22.1,0,0,0,0,0,0,80.86
2004,1,2,11,30,22,0,0,0,0,0,0,80.38
2004,1,2,12,30,21.8,0,0,0,0,0,0,80.84
2004,1,2,13,30,21.900000000000002,0,0,0,0,0,0,80.10000000000001
2004,1,2,14,30,22.400000000000002,398,108,47,11,65,67,78.29
2004,1,2,15,30,23.200000000000003,664,309,77,254,163,252,74.2
2004,1,2,16,30,24.5,782,492,93,38,247,266,67.65
2004,1,2,17,30,25.6,843,631,102,93,334,392,63.300000000000004
2004,1,2,18,30,25.900000000000002,866,708,109,50,334,369,62.26
2004,1,2,19,30,25.8,874,718,107,434,254,557,62.59
2004,1,2,20,30,25.700000000000003,860,659,101,331,248,463,62.88
2004,1,2,21,30,25.5,816,536,92,75,248,288,63.75
2004,1,2,22,30,25,723,362,78,18,147,154,66.55
2004,1,2,23,30,24.3,518,160,54,31,94,100,72.76
2004,1,3,0,30,23.8,0,0,0,0,0,0,76.47
2004,1,3,1,30,23.5,0,0,0,0,0,0,77.77
2004,1,3,2,30,23.400000000000002,0,0,0,0,0,0,77.55
2004,1,3,3,30,23.3,0,0,0,0,0,0,76.95
2004,1,3,4,30,23.3,0,0,0,0,0,0,76.04
2004,1,3,5,30,23.200000000000003,0,0,0,0,0,0,75.64
2004,1,3,6,30,23.1,0,0,0,0,0,0,75.36
2004,1,3,7,30,23.1,0,0,0,0,0,0,74.45
2004,1,3,8,30,23.1,0,0,0,0,0,0,73.87
2004,1,3,9,30,23,0,0,0,0,0,0,74.2
2004,1,3,10,30,22.900000000000002,0,0,0,0,0,0,74.85000000000001
2004,1,3,11,30,22.8,0,0,0,0,0,0,75.43
2004,1,3,12,30,22.8,0,0,0,0,0,0,75.32000000000001
2004,1,3,13,30,22.900000000000002,0,0,0,0,0,0,74.86
2004,1,3,14,30,23.3,407,109,47,14,66,68,74.23
2004,1,3,15,30,23.900000000000002,667,310,77,1,115,115,72.82000000000001
2004,1,3,16,30,24.3,784,494,93,27,228,241,71.5
2004,1,3,17,30,24.700000000000003,844,633,102,27,283,300,70.5
2004,1,3,18,30,25.1,879,713,104,360,283,533,69.17
2004,1,3,19,30,25.6,884,723,103,884,103,723,66.89
2004,1,3,20,30,25.900000000000002,867,664,99,460,236,536,64.61
2004,1,3,21,30,25.900000000000002,799,536,99,799,99,536,64.11
2004,1,3,22,30,25.400000000000002,706,363,84,46,182,200,65.39
2004,1,3,23,30,24.6,503,162,57,12,89,91,68.67
2004,1,4,0,30,23.8,0,0,0,0,0,0,73.4
2004,1,4,1,30,23.3,0,0,0,0,0,0,76.01
2004,1,4,2,30,23,0,0,0,0,0,0,77.41
2004,1,4,3,30,22.8,0,0,0,0,0,0,78.09
2004,1,4,4,30,22.6,0,0,0,0,0,0,78.08
2004,1,4,5,30,22.3,0,0,0,0,0,0,78.5
2004,1,4,6,30,22.1,0,0,0,0,0,0,78.55
2004,1,4,7,30,22,0,0,0,0,0,0,78.48
2004,1,4,8,30,21.900000000000002,0,0,0,0,0,0,78.91
2004,1,4,9,30,21.900000000000002,0,0,0,0,0,0,78.93
2004,1,4,10,30,21.8,0,0,0,0,0,0,79.16
2004,1,4,11,30,21.8,0,0,0,0,0,0,78.43
2004,1,4,12,30,21.900000000000002,0,0,0,0,0,0,76.96000000000001
2004,1,4,13,30,22.200000000000003,0,0,0,0,0,0,74.61
2004,1,4,14,30,23,429,110,45,429,45,110,71.65
2004,1,4,15,30,23.700000000000003,697,313,71,697,71,313,68.66
2004,1,4,16,30,24.400000000000002,813,500,85,813,85,500,65.27
2004,1,4,17,30,24.900000000000002,875,642,92,875,92,642,62.84
2004,1,4,18,30,25.3,908,723,92,908,92,723,61.14
2004,1,4,19,30,25.5,916,735,91,916,91,735,60.21
2004,1,4,20,30,25.5,904,677,87,904,87,677,60.160000000000004
2004,1,4,21,30,25.400000000000002,877,555,74,877,74,555,60.61
2004,1,4,22,30,25.1,796,380,64,796,64,380,61.910000000000004
2004,1,4,23,30,24.400000000000002,613,175,46,613,46,175,65.54
2004,1,5,0,30,23.6,0,0,0,0,0,0,70.51
2004,1,5,1,30,23.1,0,0,0,0,0,0,73.05
2004,1,5,2,30,22.700000000000003,0,0,0,0,0,0,74.98
2004,1,5,3,30,22.5,0,0,0,0,0,0,75.71000000000001
2004,1,5,4,30,22.3,0,0,0,0,0,0,76.26
2004,1,5,5,30,22.200000000000003,0,0,0,0,0,0,75.87
2004,1,5,6,30,22.1,0,0,0,0,0,0,75.4
2004,1,5,7,30,22,0,0,0,0,0,0,74.9
2004,1,5,8,30,21.900000000000002,0,0,0,0,0,0,74.60000000000001
2004,1,5,9,30,21.900000000000002,0,0,0,0,0,0,73.63
2004,1,5,10,30,21.8,0,0,0,0,0,0,72.75
2004,1,5,11,30,21.8,0,0,0,0,0,0,71.17
2004,1,5,12,30,21.700000000000003,0,0,0,0,0,0,69.84
2004,1,5,13,30,22,0,0,0,0,0,0,66.87
2004,1,5,14,30,22.8,530,118,38,530,38,118,63.47
2004,1,5,15,30,23.900000000000002,773,327,59,773,59,327,57.94
2004,1,5,16,30,25.200000000000003,876,518,70,876,70,518,54.03
2004,1,5,17,30,26.1,923,658,78,923,78,658,51.08
2004,1,5,18,30,26.400000000000002,943,738,82,943,82,738,50.95
2004,1,5,19,30,26.400000000000002,941,747,85,941,85,747,52.45
2004,1,5,20,30,26.200000000000003,921,686,84,921,84,686,54.53
2004,1,5,21,30,25.900000000000002,866,558,81,151,311,394,56.59
2004,1,5,22,30,25.3,770,379,71,770,71,379,59.77
2004,1,5,23,30,24.5,573,173,52,176,103,141,64.4
2004,1,6,0,30,23.8,0,0,0,0,0,0,69.12
2004,1,6,1,30,23.400000000000002,0,0,0,0,0,0,71.94
2004,1,6,2,30,23.200000000000003,0,0,0,0,0,0,73.49
2004,1,6,3,30,23.1,0,0,0,0,0,0,73.99
2004,1,6,4,30,23.1,0,0,0,0,0,0,73.17
2004,1,6,5,30,23.1,0,0,0,0,0,0,72.21000000000001
2004,1,6,6,30,23.1,0,0,0,0,0,0,71.63
2004,1,6,7,30,23.1,0,0,0,0,0,0,70.95
2004,1,6,8,30,23,0,0,0,0,0,0,70.9
2004,1,6,9,30,22.900000000000002,0,0,0,0,0,0,70.76
2004,1,6,10,30,22.900000000000002,0,0,0,0,0,0,69.83
2004,1,6,11,30,22.8,0,0,0,0,0,0,69.13
2004,1,6,12,30,22.8,0,0,0,0,0,0,68.31
2004,1,6,13,30,22.8,0,0,0,0,0,0,67.56
2004,1,6,14,30,23.3,448,110,42,448,42,110,66.19
2004,1,6,15,30,23.900000000000002,705,313,68,459,124,283,63.53
2004,1,6,16,30,24.5,818,500,82,332,210,380,59.85
2004,1,6,17,30,25.1,874,640,89,353,233,455,57.730000000000004
2004,1,6,18,30,25.6,896,718,94,70,301,349,56.370000000000005
2004,1,6,19,30,26,898,728,95,110,300,377,55.03
2004,1,6,20,30,26.1,879,670,92,190,292,417,55.39
2004,1,6,21,30,26,828,546,88,27,202,217,56.65
2004,1,6,22,30,25.700000000000003,737,372,76,1,118,118,59.15
2004,1,6,23,30,25.1,540,170,54,2,48,49,64.24
2004,1,7,0,30,24.6,0,0,0,0,0,0,68.71000000000001
2004,1,7,1,30,24.3,0,0,0,0,0,0,70.53
2004,1,7,2,30,24.3,0,0,0,0,0,0,71
2004,1,7,3,30,24.3,0,0,0,0,0,0,71.27
2004,1,7,4,30,24.200000000000003,0,0,0,0,0,0,71.85000000000001
2004,1,7,5,30,24,0,0,0,0,0,0,73.05
2004,1,7,6,30,23.900000000000002,0,0,0,0,0,0,73.64
2004,1,7,7,30,23.700000000000003,0,0,0,0,0,0,74
2004,1,7,8,30,23.5,0,0,0,0,0,0,74.41
2004,1,7,9,30,23.3,0,0,0,0,0,0,74.67
2004,1,7,10,30,23.1,0,0,0,0,0,0,74.32000000000001
2004,1,7,11,30,23,0,0,0,0,0,0,73.68
2004,1,7,12,30,23,0,0,0,0,0,0,72.69
2004,1,7,13,30,23.200000000000003,0,0,0,0,0,0,70.62
2004,1,7,14,30,24,407,106,45,0,24,24,67.7
2004,1,7,15,30,24.900000000000002,678,308,73,9,96,99,62.81
2004,1,7,16,30,25.8,804,497,86,1,162,163,58.980000000000004
2004,1,7,17,30,26.6,867,639,92,0,148,148,56.67
2004,1,7,18,30,27,896,721,96,20,308,322,53.97
2004,1,7,19,30,27,902,734,96,335,292,529,55.910000000000004
2004,1,7,20,30,26.700000000000003,885,676,93,1,207,207,57.86
2004,1,7,21,30,26.3,845,555,85,13,175,182,59.800000000000004
2004,1,7,22,30,25.8,758,380,73,15,148,154,61.95
2004,1,7,23,30,25,569,176,52,10,84,86,66.63
2004,1,8,0,30,24.3,0,0,0,0,0,0,71.28
2004,1,8,1,30,24,0,0,0,0,0,0,72.47
2004,1,8,2,30,23.8,0,0,0,0,0,0,73.02
2004,1,8,3,30,23.700000000000003,0,0,0,0,0,0,73.15
2004,1,8,4,30,23.6,0,0,0,0,0,0,73.01
2004,1,8,5,30,23.700000000000003,0,0,0,0,0,0,71.60000000000001
2004,1,8,6,30,23.6,0,0,0,0,0,0,70.94
2004,1,8,7,30,23.5,0,0,0,0,0,0,70.65
2004,1,8,8,30,23.3,0,0,0,0,0,0,71.09
2004,1,8,9,30,23.1,0,0,0,0,0,0,71.81
2004,1,8,10,30,22.900000000000002,0,0,0,0,0,0,72.52
2004,1,8,11,30,22.8,0,0,0,0,0,0,72.75
2004,1,8,12,30,22.8,0,0,0,0,0,0,72.56
2004,1,8,13,30,23,0,0,0,0,0,0,71.52
2004,1,8,14,30,23.700000000000003,485,112,39,214,73,105,69.31
2004,1,8,15,30,24.6,735,318,63,735,63,318,64.18
2004,1,8,16,30,25.400000000000002,844,507,75,844,75,507,60.45
2004,1,8,17,30,25.900000000000002,898,649,82,436,275,550,57.53
2004,1,8,18,30,26.200000000000003,928,731,83,928,83,731,55.800000000000004
2004,1,8,19,30,26.400000000000002,932,743,82,341,341,582,54.730000000000004
2004,1,8,20,30,26.400000000000002,920,687,79,920,79,687,54.58
2004,1,8,21,30,26.400000000000002,886,565,70,886,70,565,54.660000000000004
2004,1,8,22,30,26.1,810,391,61,810,61,391,55.69
2004,1,8,23,30,25.400000000000002,635,185,45,21,110,115,59.18
2004,1,9,0,30,24.5,0,0,0,0,0,0,65.73
2004,1,9,1,30,24,0,0,0,0,0,0,68.15
2004,1,9,2,30,23.700000000000003,0,0,0,0,0,0,70.24
2004,1,9,3,30,23.5,0,0,0,0,0,0,71.87
2004,1,9,4,30,23.400000000000002,0,0,0,0,0,0,72.37
2004,1,9,5,30,23.3,0,0,0,0,0,0,72.28
2004,1,9,6,30,23.200000000000003,0,0,0,0,0,0,71.8
2004,1,9,7,30,23,0,0,0,0,0,0,71.8
2004,1,9,8,30,22.8,0,0,0,0,0,0,71.73
2004,1,9,9,30,22.6,0,0,0,0,0,0,71.52
2004,1,9,10,30,22.5,0,0,0,0,0,0,70.88
2004,1,9,11,30,22.5,0,0,0,0,0,0,69.59
2004,1,9,12,30,22.400000000000002,0,0,0,0,0,0,68.56
2004,1,9,13,30,22.700000000000003,0,0,0,0,0,0,65.63
2004,1,9,14,30,23.3,526,116,37,285,68,110,63.35
2004,1,9,15,30,24.3,777,327,58,583,112,314,57.800000000000004
2004,1,9,16,30,25.400000000000002,883,519,67,883,67,519,54.75
2004,1,9,17,30,26.1,935,665,73,935,73,665,53.11
2004,1,9,18,30,26.3,953,748,81,953,81,748,53.72
2004,1,9,19,30,26.200000000000003,957,761,81,609,210,643,55.4
