Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,532764,-,-,-,21.37,-103.14,0,1324,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky GHI,Clearsky DNI,DNI,DHI,GHI,Relative Humidity
2008,1,1,0,30,21.3,0,0,0,0,0,0,18.39
2008,1,1,1,30,19.8,0,0,0,0,0,0,18.6
2008,1,1,2,30,18.6,0,0,0,0,0,0,19.89
2008,1,1,3,30,17.5,0,0,0,0,0,0,20.85
2008,1,1,4,30,16.2,0,0,0,0,0,0,22.16
2008,1,1,5,30,14.700000000000001,0,0,0,0,0,0,24.900000000000002
2008,1,1,6,30,13.4,0,0,0,0,0,0,29.41
2008,1,1,7,30,12.4,0,0,0,0,0,0,33.78
2008,1,1,8,30,11.8,0,0,0,0,0,0,37.17
2008,1,1,9,30,11.200000000000001,0,0,0,0,0,0,40.69
2008,1,1,10,30,10.8,0,0,0,0,0,0,43.49
2008,1,1,11,30,10.4,0,0,0,0,0,0,45.72
2008,1,1,12,30,10.100000000000001,0,0,0,0,0,0,47.36
2008,1,1,13,30,11.200000000000001,0,0,0,0,0,0,44.53
2008,1,1,14,30,14.4,40,185,722,15,108,111,36.94
2008,1,1,15,30,18.400000000000002,56,407,896,896,56,407,32.49
2008,1,1,16,30,21.700000000000003,66,596,969,969,66,596,31.830000000000002
2008,1,1,17,30,24,73,730,1002,1002,73,730,28.21
2008,1,1,18,30,25.3,77,794,1011,1011,77,794,25.310000000000002
2008,1,1,19,30,26,79,787,1004,502,333,687,23.97
2008,1,1,20,30,26.1,76,707,978,304,357,553,24.38
2008,1,1,21,30,25.400000000000002,70,559,924,924,70,559,27.03
2008,1,1,22,30,23.8,61,362,819,819,61,362,32.36
2008,1,1,23,30,21.1,42,144,587,37,95,102,41.19
2008,1,2,0,30,18.3,0,0,0,0,0,0,50.83
2008,1,2,1,30,16.1,0,0,0,0,0,0,57.36
2008,1,2,2,30,14,0,0,0,0,0,0,60.6
2008,1,2,3,30,12.3,0,0,0,0,0,0,61.13
2008,1,2,4,30,10.9,0,0,0,0,0,0,61.68
2008,1,2,5,30,9.700000000000001,0,0,0,0,0,0,62.79
2008,1,2,6,30,8.6,0,0,0,0,0,0,63.77
2008,1,2,7,30,7.800000000000001,0,0,0,0,0,0,63.46
2008,1,2,8,30,7.1000000000000005,0,0,0,0,0,0,63.02
2008,1,2,9,30,6.6000000000000005,0,0,0,0,0,0,62.76
2008,1,2,10,30,6.2,0,0,0,0,0,0,62.95
2008,1,2,11,30,5.800000000000001,0,0,0,0,0,0,63.61
2008,1,2,12,30,5.5,0,0,0,0,0,0,63.74
2008,1,2,13,30,6.1000000000000005,0,0,0,0,0,0,59.81
2008,1,2,14,30,8.3,46,175,646,646,46,175,50.660000000000004
2008,1,2,15,30,11.600000000000001,64,395,846,846,64,395,41.44
2008,1,2,16,30,15,74,586,935,935,74,586,34.82
2008,1,2,17,30,17.900000000000002,80,722,980,980,80,722,30.47
2008,1,2,18,30,20.1,86,790,991,991,86,790,27.7
2008,1,2,19,30,21.5,88,783,984,447,353,669,26.16
2008,1,2,20,30,22.1,86,706,960,960,86,706,25.62
2008,1,2,21,30,21.6,78,563,912,912,78,563,26.46
2008,1,2,22,30,20,68,367,808,808,68,367,28.97
2008,1,2,23,30,16.900000000000002,46,147,574,574,46,147,34.92
2008,1,3,0,30,13.9,0,0,0,0,0,0,42.69
2008,1,3,1,30,12.100000000000001,0,0,0,0,0,0,45.82
2008,1,3,2,30,10.4,0,0,0,0,0,0,48.58
2008,1,3,3,30,8.700000000000001,0,0,0,0,0,0,52.120000000000005
2008,1,3,4,30,7.300000000000001,0,0,0,0,0,0,55.22
2008,1,3,5,30,6.2,0,0,0,0,0,0,57.83
2008,1,3,6,30,5.4,0,0,0,0,0,0,59.71
2008,1,3,7,30,4.9,0,0,0,0,0,0,60.76
2008,1,3,8,30,4.5,0,0,0,0,0,0,61.730000000000004
2008,1,3,9,30,4.2,0,0,0,0,0,0,62.43
