Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,532690,-,-,-,24.33,-103.14,0,2292,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky GHI,Clearsky DNI,DNI,DHI,GHI,Relative Humidity
2008,1,1,0,30,9.700000000000001,0,0,0,0,0,0,18.21
2008,1,1,1,30,7.800000000000001,0,0,0,0,0,0,21.59
2008,1,1,2,30,6.4,0,0,0,0,0,0,25.64
2008,1,1,3,30,5.6000000000000005,0,0,0,0,0,0,28.7
2008,1,1,4,30,5.2,0,0,0,0,0,0,30.64
2008,1,1,5,30,5,0,0,0,0,0,0,31.84
2008,1,1,6,30,4.9,0,0,0,0,0,0,32.45
2008,1,1,7,30,4.4,0,0,0,0,0,0,33.6
2008,1,1,8,30,3.5,0,0,0,0,0,0,35.68
2008,1,1,9,30,2.3000000000000003,0,0,0,0,0,0,39.02
2008,1,1,10,30,1,0,0,0,0,0,0,43.52
2008,1,1,11,30,-0.30000000000000004,0,0,0,0,0,0,49.64
2008,1,1,12,30,-1.4000000000000001,0,0,0,0,0,0,56.34
2008,1,1,13,30,-0.8,0,0,0,0,0,0,56.59
2008,1,1,14,30,1.8,38,159,691,691,38,159,49.35
2008,1,1,15,30,5.300000000000001,58,378,886,886,58,378,44.89
2008,1,1,16,30,9.1,69,564,963,963,69,564,44.72
2008,1,1,17,30,12.4,77,698,1003,1003,77,698,41.730000000000004
2008,1,1,18,30,14.9,80,762,1015,1015,80,762,37.660000000000004
2008,1,1,19,30,16.5,79,758,1015,1015,79,758,34.25
2008,1,1,20,30,17.2,76,678,989,989,76,678,32.1
2008,1,1,21,30,16.8,68,536,944,944,68,536,32.1
2008,1,1,22,30,15,57,343,843,843,57,343,35
2008,1,1,23,30,11.4,37,125,591,591,37,125,42.38
2008,1,2,0,30,7.7,0,0,0,0,0,0,48.79
2008,1,2,1,30,5.300000000000001,0,0,0,0,0,0,49.78
2008,1,2,2,30,3.5,0,0,0,0,0,0,50.7
2008,1,2,3,30,2.1,0,0,0,0,0,0,52.93
2008,1,2,4,30,1.4000000000000001,0,0,0,0,0,0,54.33
2008,1,2,5,30,1.4000000000000001,0,0,0,0,0,0,56.08
2008,1,2,6,30,1.6,0,0,0,0,0,0,61.71
2008,1,2,7,30,1.5,0,0,0,0,0,0,68.71000000000001
2008,1,2,8,30,1.1,0,0,0,0,0,0,75.99
2008,1,2,9,30,0.4,0,0,0,0,0,0,81.77
2008,1,2,10,30,-0.30000000000000004,0,0,0,0,0,0,84.96000000000001
2008,1,2,11,30,-0.9,0,0,0,0,0,0,86.64
2008,1,2,12,30,-1.4000000000000001,0,0,0,0,0,0,87.53
2008,1,2,13,30,-1,0,0,0,0,0,0,82.79
2008,1,2,14,30,0.9,36,159,707,0,36,36,70.93
2008,1,2,15,30,3.7,51,380,911,0,109,110,59.64
2008,1,2,16,30,6.800000000000001,59,570,997,3,225,226,49.9
2008,1,2,17,30,9.700000000000001,62,706,1038,22,326,340,42.03
2008,1,2,18,30,11.8,63,775,1057,353,387,625,36.300000000000004
2008,1,2,19,30,13.3,62,770,1057,1057,62,770,31.68
2008,1,2,20,30,13.9,60,694,1038,1038,60,694,28.82
2008,1,2,21,30,13.700000000000001,57,551,992,992,57,551,27.7
2008,1,2,22,30,12.3,48,356,903,903,48,356,29.38
2008,1,2,23,30,9.1,33,135,678,678,33,135,36.160000000000004
2008,1,3,0,30,6.300000000000001,0,0,0,0,0,0,44.34
2008,1,3,1,30,5.2,0,0,0,0,0,0,48.480000000000004
2008,1,3,2,30,3.9000000000000004,0,0,0,0,0,0,55.01
2008,1,3,3,30,2.5,0,0,0,0,0,0,63.74
2008,1,3,4,30,1,0,0,0,0,0,0,73.85000000000001
2008,1,3,5,30,-0.30000000000000004,0,0,0,0,0,0,82.10000000000001
2008,1,3,6,30,-1.4000000000000001,0,0,0,0,0,0,88.07000000000001
2008,1,3,7,30,-2.3000000000000003,0,0,0,0,0,0,91.9
2008,1,3,8,30,-2.9000000000000004,0,0,0,0,0,0,93.5
2008,1,3,9,30,-3.5,0,0,0,0,0,0,95.08
2008,1,3,10,30,-3.9000000000000004,0,0,0,0,0,0,96.22
2008,1,3,11,30,-4.2,0,0,0,0,0,0,97.37
2008,1,3,12,30,-4.4,0,0,0,0,0,0,98.21000000000001
2008,1,3,13,30,-3.3000000000000003,0,0,0,0,0,0,90.16
2008,1,3,14,30,-0.2,34,161,737,77,100,114,72
2008,1,3,15,30,4.2,47,384,933,933,47,384,54.13
2008,1,3,16,30,8.6,54,574,1014,1014,54,574,41.84
2008,1,3,17,30,12.4,58,711,1053,1053,58,711,32.87
2008,1,3,18,30,15.3,63,781,1065,1065,63,781,26.92
2008,1,3,19,30,17.2,63,777,1064,1064,63,777,21.78
2008,1,3,20,30,18,60,701,1047,1047,60,701,17.95
2008,1,3,21,30,17.8,56,558,1003,1003,56,558,16.580000000000002
2008,1,3,22,30,15.8,47,362,917,917,47,362,18.240000000000002
2008,1,3,23,30,11.5,32,139,698,698,32,139,27.330000000000002
2008,1,4,0,30,8.1,0,0,0,0,0,0,35.06
2008,1,4,1,30,6.800000000000001,0,0,0,0,0,0,41.44
2008,1,4,2,30,5.6000000000000005,0,0,0,0,0,0,50.550000000000004
2008,1,4,3,30,4.5,0,0,0,0,0,0,60.410000000000004
2008,1,4,4,30,3.4000000000000004,0,0,0,0,0,0,69.3
2008,1,4,5,30,2.4000000000000004,0,0,0,0,0,0,76.45
2008,1,4,6,30,1.6,0,0,0,0,0,0,81.39
2008,1,4,7,30,1,0,0,0,0,0,0,85.19
2008,1,4,8,30,0.7000000000000001,0,0,0,0,0,0,86.97
2008,1,4,9,30,0.5,0,0,0,0,0,0,88.18
2008,1,4,10,30,0.4,0,0,0,0,0,0,88.71000000000001
2008,1,4,11,30,0.4,0,0,0,0,0,0,88.49
2008,1,4,12,30,0.5,0,0,0,0,0,0,87.21000000000001
2008,1,4,13,30,2.6,0,0,0,0,0,0,74.07000000000001
2008,1,4,14,30,6.7,36,157,700,137,95,119,54.82
2008,1,4,15,30,11.8,52,379,906,906,52,379,38.38
2008,1,4,16,30,16.6,60,570,992,992,60,570,22.990000000000002
2008,1,4,17,30,19.3,65,707,1034,1034,65,707,14.75
2008,1,4,18,30,20.700000000000003,66,777,1054,1054,66,777,13.38
2008,1,4,19,30,21.3,65,774,1053,1053,65,774,12.94
2008,1,4,20,30,21.3,63,698,1035,1035,63,698,12.84
2008,1,4,21,30,20.700000000000003,58,556,992,992,58,556,13.24
2008,1,4,22,30,18.6,50,362,902,902,50,362,15.13
2008,1,4,23,30,14.3,33,139,682,2,71,71,23.71
2008,1,5,0,30,10.700000000000001,0,0,0,0,0,0,29.51
2008,1,5,1,30,9,0,0,0,0,0,0,34.09
2008,1,5,2,30,7.800000000000001,0,0,0,0,0,0,38.99
2008,1,5,3,30,7.1000000000000005,0,0,0,0,0,0,42.79
2008,1,5,4,30,6.800000000000001,0,0,0,0,0,0,44.65
2008,1,5,5,30,6.6000000000000005,0,0,0,0,0,0,45.19
2008,1,5,6,30,5.800000000000001,0,0,0,0,0,0,46.93
2008,1,5,7,30,5,0,0,0,0,0,0,48.04
2008,1,5,8,30,4.5,0,0,0,0,0,0,47.88
2008,1,5,9,30,4.2,0,0,0,0,0,0,47.34
2008,1,5,10,30,4.2,0,0,0,0,0,0,46.35
2008,1,5,11,30,4.3,0,0,0,0,0,0,45.480000000000004
2008,1,5,12,30,4.3,0,0,0,0,0,0,45.31
2008,1,5,13,30,5.6000000000000005,0,0,0,0,0,0,41.660000000000004
2008,1,5,14,30,8.6,37,154,682,682,37,154,35.29
2008,1,5,15,30,12.8,54,374,889,889,54,374,27.580000000000002
2008,1,5,16,30,16.5,63,565,978,978,63,565,22.68
2008,1,5,17,30,18.7,67,703,1022,1022,67,703,18.93
2008,1,5,18,30,20.200000000000003,70,778,1046,1046,70,778,16.44
2008,1,5,19,30,21,69,775,1048,1048,69,775,15.13
2008,1,5,20,30,21.3,65,700,1032,1032,65,700,14.46
