Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,532731,-,-,-,22.69,-103.14,0,2590,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky GHI,Clearsky DNI,DNI,DHI,GHI,Relative Humidity
2008,1,1,0,30,12.700000000000001,0,0,0,0,0,0,23.68
2008,1,1,1,30,11.3,0,0,0,0,0,0,23.92
2008,1,1,2,30,10,0,0,0,0,0,0,26.78
2008,1,1,3,30,8.700000000000001,0,0,0,0,0,0,28.62
2008,1,1,4,30,7.2,0,0,0,0,0,0,31.55
2008,1,1,5,30,5.800000000000001,0,0,0,0,0,0,35.46
2008,1,1,6,30,4.9,0,0,0,0,0,0,40.11
2008,1,1,7,30,4.1000000000000005,0,0,0,0,0,0,42.4
2008,1,1,8,30,3.4000000000000004,0,0,0,0,0,0,43.54
2008,1,1,9,30,2.8000000000000003,0,0,0,0,0,0,44.43
2008,1,1,10,30,2.5,0,0,0,0,0,0,44.94
2008,1,1,11,30,2.3000000000000003,0,0,0,0,0,0,46.01
2008,1,1,12,30,2.3000000000000003,0,0,0,0,0,0,48.27
2008,1,1,13,30,3.3000000000000003,0,0,0,0,0,0,50.43
2008,1,1,14,30,6.1000000000000005,33,180,775,775,33,180,50.910000000000004
2008,1,1,15,30,9.4,48,406,946,946,48,406,52.76
2008,1,1,16,30,12.3,57,595,1011,1011,57,595,50.53
2008,1,1,17,30,14.5,61,727,1042,1042,61,727,43.13
2008,1,1,18,30,16.1,61,796,1061,1061,61,796,37.660000000000004
2008,1,1,19,30,17,59,787,1055,1055,59,787,35.34
2008,1,1,20,30,17.2,57,709,1037,1037,57,709,35.47
2008,1,1,21,30,16.400000000000002,53,563,991,991,53,563,38.74
2008,1,1,22,30,14.5,47,365,896,896,47,365,46.45
2008,1,1,23,30,11.700000000000001,33,143,679,679,33,143,59.67
2008,1,2,0,30,9,0,0,0,0,0,0,74.97
2008,1,2,1,30,6.800000000000001,0,0,0,0,0,0,88.36
2008,1,2,2,30,5,0,0,0,0,0,0,97.69
2008,1,2,3,30,3.5,0,0,0,0,0,0,100
2008,1,2,4,30,2.2,0,0,0,0,0,0,100
2008,1,2,5,30,1.2000000000000002,0,0,0,0,0,0,100
2008,1,2,6,30,0.30000000000000004,0,0,0,0,0,0,99.65
2008,1,2,7,30,-0.5,0,0,0,0,0,0,99.21000000000001
2008,1,2,8,30,-1.2000000000000002,0,0,0,0,0,0,98.26
2008,1,2,9,30,-1.9000000000000001,0,0,0,0,0,0,97.95
2008,1,2,10,30,-2.6,0,0,0,0,0,0,98.37
