Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,611273,-,-,-,35.45,-100.18,0,746,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,Relative Humidity,Clearsky DNI
2004,2,25,21,30,7.6000000000000005,927,98,32.18,927
2004,2,25,22,30,6.4,837,80,34.37,837
2004,2,25,23,30,3.2,639,53,46.75,639
2004,2,26,0,30,0.4,0,0,62.74,0
2004,2,26,1,30,-0.6000000000000001,0,0,64.97,0
2004,2,26,2,30,-1.6,0,0,68.73,0
2004,2,26,3,30,-2.5,0,0,73.11,0
2004,2,26,4,30,-3.3000000000000003,0,0,78.45,0
2004,2,26,5,30,-3.8000000000000003,0,0,82.67,0
2004,2,26,6,30,-3.9000000000000004,0,0,84.68,0
2004,2,26,7,30,-3.5,0,0,83.4,0
2004,2,26,8,30,-3.3000000000000003,0,0,82.86,0
2004,2,26,9,30,-3.5,0,0,84.3,0
2004,2,26,10,30,-3.8000000000000003,0,0,86.03,0
2004,2,26,11,30,-4,0,0,86.9,0
2004,2,26,12,30,-3.7,0,0,84.43,0
2004,2,26,13,30,-1.7000000000000002,262,18,73.54,262
2004,2,26,14,30,1.6,722,55,58.71,722
2004,2,26,15,30,4.7,886,72,47.63,886
2004,2,26,16,30,7.2,968,81,40.13,968
2004,2,26,17,30,9.4,1010,85,34.14,1010
2004,2,26,18,30,11.200000000000001,1021,84,29.93,1021
2004,2,26,19,30,12.4,1021,83,27.240000000000002,1021
2004,2,26,20,30,12.9,1002,79,26.32,1002
2004,2,26,21,30,12.600000000000001,962,72,26.88,962
2004,2,26,22,30,11.100000000000001,863,63,30.650000000000002,863
2004,2,26,23,30,7.800000000000001,47,116,42.89,662
2004,2,27,0,30,5.300000000000001,0,0,54.08,0
2004,2,27,1,30,4.5,0,0,57.28,0
2004,2,27,2,30,3.7,0,0,62.15,0
2004,2,27,3,30,2.8000000000000003,0,0,67.91,0
2004,2,27,4,30,2,0,0,73.21000000000001,0
2004,2,27,5,30,1.3,0,0,78.24,0
2004,2,27,6,30,0.7000000000000001,0,0,82.79,0
2004,2,27,7,30,0.30000000000000004,0,0,85.72,0
2004,2,27,8,30,-0.2,0,0,89.12,0
2004,2,27,9,30,-0.5,0,0,91.22,0
2004,2,27,10,30,-0.8,0,0,93.60000000000001,0
2004,2,27,11,30,-1.1,0,0,96.48,0
2004,2,27,12,30,-0.9,0,0,96.05,0
2004,2,27,13,30,0.8,0,14,85.73,224
2004,2,27,14,30,4.1000000000000005,663,57,69.11,663
2004,2,27,15,30,8.200000000000001,197,245,54.11,829
2004,2,27,16,30,11.9,294,318,45.12,910
2004,2,27,17,30,15,369,360,39.28,951
2004,2,27,18,30,17.3,425,366,35.22,981
2004,2,27,19,30,18.7,978,87,32.71,978
2004,2,27,20,30,19.1,958,84,32.22,958
2004,2,27,21,30,18.6,114,330,33.43,900
2004,2,27,22,30,17,123,231,37.08,803
2004,2,27,23,30,14.4,594,52,45.1,594
2004,2,28,0,30,11.600000000000001,0,0,55.660000000000004,0
2004,2,28,1,30,9.8,0,0,63.53,0
2004,2,28,2,30,8.5,0,0,68.96000000000001,0
2004,2,28,3,30,7.4,0,0,73.67,0
2004,2,28,4,30,6.4,0,0,78.09,0
2004,2,28,5,30,5.7,0,0,80.64,0
2004,2,28,6,30,5.1000000000000005,0,0,82.75,0
2004,2,28,7,30,4.7,0,0,84.36,0
2004,2,28,8,30,4.5,0,0,85.12,0
2004,2,28,9,30,4.3,0,0,86.02,0
2004,2,28,10,30,4.1000000000000005,0,0,87.11,0
2004,2,28,11,30,3.9000000000000004,0,0,89.43,0
2004,2,28,12,30,4,0,0,92.03,0
2004,2,28,13,30,4.5,0,9,93.36,49
2004,2,28,14,30,5.2,0,12,92.73,384
2004,2,28,15,30,5.7,0,47,92.42,584
2004,2,28,16,30,6.2,0,55,91.05,705
2004,2,28,17,30,7,1,147,88.27,779
2004,2,28,18,30,7.7,0,57,87.09,817
2004,2,28,19,30,8.200000000000001,0,122,87.06,834
2004,2,28,20,30,8.4,0,199,88.2,814
2004,2,28,21,30,8.4,0,78,90.29,773
2004,2,28,22,30,8.200000000000001,0,114,93.83,667
2004,2,28,23,30,8,0,27,96.91,445
2004,3,1,0,30,10.4,0,0,33.27,0
2004,3,1,1,30,9.600000000000001,0,0,36.1,0
2004,3,1,2,30,9,0,0,37.02,0
2004,3,1,3,30,8.200000000000001,0,0,38.18,0
2004,3,1,4,30,7.2,0,0,40.37,0
2004,3,1,5,30,6.4,0,0,43.03,0
2004,3,1,6,30,5.5,0,0,47.63,0
2004,3,1,7,30,4.3,0,0,54.9,0
2004,3,1,8,30,2.9000000000000004,0,0,64.12,0
2004,3,1,9,30,1.8,0,0,71.23,0
2004,3,1,10,30,1,0,0,75.89,0
2004,3,1,11,30,0.30000000000000004,0,0,79.36,0
2004,3,1,12,30,0.5,0,0,77.29,0
2004,3,1,13,30,2.5,340,20,67.61,340
2004,3,1,14,30,5.9,743,50,53.72,743
2004,3,1,15,30,9.1,893,64,40.95,893
2004,3,1,16,30,11.5,964,73,34.2,964
2004,3,1,17,30,13.3,1002,77,29.990000000000002,1002
2004,3,1,18,30,14.5,1019,77,27.37,1019
2004,3,1,19,30,15.3,1016,78,25.740000000000002,1016
2004,3,1,20,30,15.600000000000001,990,76,25.01,990
2004,3,1,21,30,15.200000000000001,647,171,25.43,943
2004,3,1,22,30,13.600000000000001,447,154,28.09,852
2004,3,1,23,30,10.200000000000001,258,106,45.92,675
2004,3,2,0,30,7.2,0,0,57.96,0
2004,3,2,1,30,5.800000000000001,0,0,60.84,0
2004,3,2,2,30,4.7,0,0,63.47,0
2004,3,2,3,30,3.6,0,0,67.01,0
2004,3,2,4,30,2.6,0,0,70.61,0
2004,3,2,5,30,1.8,0,0,73.03,0
2004,3,2,6,30,1.3,0,0,73.66,0
2004,3,2,7,30,1,0,0,73.42,0
2004,3,2,8,30,0.5,0,0,74.47,0
2004,3,2,9,30,-0.1,0,0,76.56,0
2004,3,2,10,30,-0.7000000000000001,0,0,78.94,0
2004,3,2,11,30,-1.1,0,0,80.12,0
2004,3,2,12,30,-0.9,0,0,78.27,0
2004,3,2,13,30,0.7000000000000001,293,23,69.93,293
2004,3,2,14,30,3.1,690,57,58.54,690
2004,3,2,15,30,5.4,846,74,49.480000000000004,846
2004,3,2,16,30,7.6000000000000005,187,349,43.58,917
2004,3,2,17,30,9.1,0,214,41.02,947
2004,3,2,18,30,9.4,542,273,41.18,935
2004,3,2,19,30,9.1,349,342,42.910000000000004,904
2004,3,2,20,30,8.700000000000001,1,161,45.67,859
2004,3,2,21,30,8.3,0,81,49.65,779
2004,3,2,22,30,7.7,0,34,53.77,677
2004,3,2,23,30,6.6000000000000005,7,81,60.21,470
2004,3,3,0,30,5.4,0,4,70.94,26
2004,3,3,1,30,4.9,0,0,76.5,0
2004,3,3,2,30,4.6000000000000005,0,0,80.93,0
2004,3,3,3,30,4.3,0,0,83.75,0
2004,3,3,4,30,4,0,0,86.09,0
2004,3,3,5,30,3.8000000000000003,0,0,88.98,0
2004,3,3,6,30,3.7,0,0,91.51,0
2004,3,3,7,30,3.7,0,0,93.36,0
2004,3,3,8,30,3.5,0,0,96.14,0
2004,3,3,9,30,3.4000000000000004,0,0,97.55,0
2004,3,3,10,30,3.3000000000000003,0,0,98.51,0
2004,3,3,11,30,3.3000000000000003,0,0,98.33,0
2004,3,3,12,30,3.4000000000000004,0,0,97.4,0
2004,3,3,13,30,4,0,13,93.82000000000001,68
2004,3,3,14,30,5,0,18,90.23,415
2004,3,3,15,30,6.300000000000001,0,30,86.16,608
2004,3,3,16,30,7.6000000000000005,0,68,82.33,723
2004,3,3,17,30,8.6,0,121,79.27,800
2004,3,3,18,30,9.3,1,260,76.53,837
2004,3,3,19,30,9.700000000000001,48,319,74.98,852
2004,3,3,20,30,9.9,11,312,74.73,839
2004,3,3,21,30,9.9,19,211,75.73,792
2004,3,3,22,30,9.4,0,125,79.37,690
2004,3,3,23,30,8.5,171,116,86.01,484
2004,3,4,0,30,7.7,0,4,91.84,45
2004,3,4,1,30,7.2,0,0,94.78,0
2004,3,4,2,30,6.9,0,0,96.65,0
2004,3,4,3,30,6.6000000000000005,0,0,97.92,0
2004,3,4,4,30,6.4,0,0,97.98,0
2004,3,4,5,30,6.2,0,0,97.65,0
2004,3,4,6,30,6,0,0,97.67,0
2004,3,4,7,30,5.9,0,0,98.09,0
2004,3,4,8,30,5.7,0,0,99.01,0
2004,3,4,9,30,5.5,0,0,99.18,0
2004,3,4,10,30,5.2,0,0,99.51,0
2004,3,4,11,30,4.800000000000001,0,0,100,0
2004,3,4,12,30,4.5,0,0,99.33,0
2004,3,4,13,30,4.9,0,4,94.67,222
2004,3,4,14,30,6.300000000000001,0,10,90.97,627
2004,3,4,15,30,8,0,9,92.63,809
2004,3,4,16,30,9,0,24,94.87,882
2004,3,4,17,30,9.5,0,73,91.47,902
2004,3,4,18,30,9.3,0,40,90.2,888
2004,3,4,19,30,8.6,0,76,89.61,863
2004,3,4,20,30,8.200000000000001,0,96,86.71000000000001,867
2004,3,4,21,30,8.6,0,90,81.72,864
2004,3,4,22,30,8.9,0,37,81.14,802
2004,3,4,23,30,7.6000000000000005,0,7,90.96000000000001,624
2004,3,5,0,30,6,0,4,96.98,106
2004,3,5,1,30,5.5,0,0,96.88,0
2004,3,5,2,30,5.2,0,0,97.03,0
2004,3,5,3,30,4.6000000000000005,0,0,97.48,0
2004,3,5,4,30,3.4000000000000004,0,0,99.23,0
2004,3,5,5,30,2.2,0,0,99.7,0
2004,3,5,6,30,1.4000000000000001,0,0,100,0
2004,3,5,7,30,0.7000000000000001,0,0,100,0
2004,3,5,8,30,0.30000000000000004,0,0,100,0
2004,3,5,9,30,0,0,0,100,0
2004,3,5,10,30,-0.1,0,0,100,0
2004,3,5,11,30,0.1,0,0,100,0
2004,3,5,12,30,0.7000000000000001,0,0,96.58,0
2004,3,5,13,30,2,257,29,89.56,257
2004,3,5,14,30,4.3,12,144,80.03,627
2004,3,5,15,30,6.9,0,141,70.3,779
2004,3,5,16,30,8.8,13,285,64.98,849
2004,3,5,17,30,10.200000000000001,1,272,61.64,888
2004,3,5,18,30,11.3,0,155,59.120000000000005,908
2004,3,5,19,30,11.9,2,172,57.72,907
2004,3,5,20,30,11.8,0,177,57.97,882
2004,3,5,21,30,11,0,115,60.34,830
2004,3,5,22,30,9.600000000000001,0,118,65.65,725
2004,3,5,23,30,7.800000000000001,519,67,74.99,519
2004,3,6,0,30,6.300000000000001,0,7,83.85000000000001,63
2004,3,6,1,30,5.300000000000001,0,0,88.58,0
2004,3,6,2,30,4.5,0,0,91.69,0
2004,3,6,3,30,3.6,0,0,94.5,0
2004,3,6,4,30,2.5,0,0,95.77,0
2004,3,6,5,30,1.6,0,0,95.10000000000001,0
2004,3,6,6,30,1,0,0,93.57000000000001,0
2004,3,6,7,30,0.5,0,0,92.91,0
2004,3,6,8,30,0.2,0,0,92.07000000000001,0
2004,3,6,9,30,-0.2,0,0,92.62,0
2004,3,6,10,30,-0.6000000000000001,0,0,93.86,0
2004,3,6,11,30,-0.8,0,0,95.14,0
2004,3,6,12,30,-0.2,0,0,92.28,0
2004,3,6,13,30,2,374,27,82.94,374
2004,3,6,14,30,5.4,742,56,70.88,742
2004,3,6,15,30,9.700000000000001,883,71,58.370000000000005,883
2004,3,6,16,30,13.9,952,80,40.800000000000004,952
2004,3,6,17,30,16.900000000000002,988,85,29.67,988
2004,3,6,18,30,19,1003,83,25.8,1003
2004,3,6,19,30,20.5,1001,83,24.38,1001
2004,3,6,20,30,21.400000000000002,977,80,24.32,977
2004,3,6,21,30,21.3,936,74,26.16,936
2004,3,6,22,30,19.5,849,65,37.44,849
2004,3,6,23,30,16.6,682,47,61.92,682
2004,3,7,0,30,14.4,197,14,52.67,197
2004,3,7,1,30,13.100000000000001,0,0,54.25,0
2004,3,7,2,30,11.600000000000001,0,0,59.26,0
2004,3,7,3,30,9.8,0,0,65.87,0
2004,3,7,4,30,8.5,0,0,70.76,0
2004,3,7,5,30,8.3,0,0,69.58,0
2004,3,7,6,30,7.6000000000000005,0,0,69.19,0
2004,3,7,7,30,5.6000000000000005,0,0,75.76,0
2004,3,7,8,30,3.9000000000000004,0,0,75.04,0
2004,3,7,9,30,2.9000000000000004,0,0,68.1,0
2004,3,7,10,30,2,0,0,66.38,0
2004,3,7,11,30,1.3,0,0,67.91,0
2004,3,7,12,30,1.1,0,0,68.27,0
2004,3,7,13,30,2.5,416,28,61.43,416
2004,3,7,14,30,5.9,762,61,49.370000000000005,762
2004,3,7,15,30,9.200000000000001,898,80,33.71,898
2004,3,7,16,30,11.200000000000001,965,92,26.46,965
2004,3,7,17,30,12.600000000000001,999,100,25.37,999
2004,3,7,18,30,13.600000000000001,1017,101,25.75,1017
2004,3,7,19,30,14.200000000000001,1015,100,26.44,1015
2004,3,7,20,30,14.4,992,98,27.240000000000002,992
2004,3,7,21,30,14,946,91,28.62,946
2004,3,7,22,30,12.700000000000001,866,77,31.71,866
2004,3,7,23,30,10.100000000000001,703,53,52.04,703
2004,3,8,0,30,8.1,231,14,58.1,231
2004,3,8,1,30,7.5,0,0,52.7,0
2004,3,8,2,30,6.4,0,0,53.93,0
2004,3,8,3,30,4.800000000000001,0,0,61.22,0
2004,3,8,4,30,3.6,0,0,68.09,0
2004,3,8,5,30,2.9000000000000004,0,0,71.39,0
2004,3,8,6,30,2.5,0,0,73.46000000000001,0
2004,3,8,7,30,2.4000000000000004,0,0,74.2,0
2004,3,8,8,30,2.4000000000000004,0,0,74.21000000000001,0
2004,3,8,9,30,2.3000000000000003,0,0,74.65,0
2004,3,8,10,30,2.2,0,0,75.19,0
2004,3,8,11,30,2.1,0,0,75.76,0
2004,3,8,12,30,2.9000000000000004,0,0,71.63,0
2004,3,8,13,30,5.300000000000001,452,26,61.86,452
2004,3,8,14,30,8.9,777,51,50.78,777
2004,3,8,15,30,13.3,905,63,43.37,905
2004,3,8,16,30,17.6,966,72,34.160000000000004,966
2004,3,8,17,30,20,998,76,27.61,998
2004,3,8,18,30,21.3,1010,77,25.92,1010
2004,3,8,19,30,22,1008,76,25.650000000000002,1008
2004,3,8,20,30,22.3,989,74,25.93,989
2004,3,8,21,30,22.1,951,68,26.76,951
2004,3,8,22,30,20.8,869,60,32.2,869
2004,3,8,23,30,18.1,708,45,53.72,708
2004,3,9,0,30,15.100000000000001,244,14,50.32,244
2004,3,9,1,30,12.9,0,0,57.21,0
2004,3,9,2,30,11.4,0,0,63.690000000000005,0
2004,3,9,3,30,10,0,0,69.93,0
2004,3,9,4,30,9.1,0,0,73.63,0
2004,3,9,5,30,8.5,0,0,75.42,0
2004,3,9,6,30,8.1,0,0,76.47,0
2004,3,9,7,30,7.800000000000001,0,0,76.94,0
2004,3,9,8,30,7.5,0,0,77.03,0
2004,3,9,9,30,6.800000000000001,0,0,78.73,0
2004,3,9,10,30,6,0,0,81.05,0
2004,3,9,11,30,5.1000000000000005,0,0,83.85000000000001,0
2004,3,9,12,30,4.9,0,0,82.38,0
2004,3,9,13,30,6.4,385,30,72.82000000000001,385
2004,3,9,14,30,9,734,59,56.47,734
2004,3,9,15,30,11.4,881,72,39.19,881
2004,3,9,16,30,13.4,952,79,33.29,952
2004,3,9,17,30,15,989,82,31.21,989
2004,3,9,18,30,16.1,1008,82,31.16,1008
2004,3,9,19,30,16.8,1008,80,31.52,1008
2004,3,9,20,30,17,986,76,32.230000000000004,986
2004,3,9,21,30,16.8,948,70,33.160000000000004,948
2004,3,9,22,30,15.700000000000001,875,61,35.910000000000004,875
2004,3,9,23,30,12.600000000000001,717,46,55.29,717
2004,3,10,0,30,9.4,268,15,68.81,268
2004,3,10,1,30,8.200000000000001,0,0,65.57000000000001,0
2004,3,10,2,30,7.5,0,0,64.48,0
2004,3,10,3,30,6.7,0,0,65.51,0
2004,3,10,4,30,6,0,0,67.26,0
2004,3,10,5,30,5.300000000000001,0,0,70.07000000000001,0
2004,3,10,6,30,4.7,0,0,72.76,0
2004,3,10,7,30,4.2,0,0,75.36,0
2004,3,10,8,30,3.8000000000000003,0,0,78.07000000000001,0
2004,3,10,9,30,3.5,0,0,80.33,0
2004,3,10,10,30,3.3000000000000003,0,0,81.77,0
2004,3,10,11,30,3.2,0,0,82.21000000000001,0
2004,3,10,12,30,3.7,0,0,79.11,0
2004,3,10,13,30,5.7,407,31,69.72,407
2004,3,10,14,30,9.200000000000001,366,130,57.15,728
2004,3,10,15,30,13.100000000000001,859,75,44.17,859
2004,3,10,16,30,16.400000000000002,914,87,38.21,914
2004,3,10,17,30,19.1,941,96,36.34,941
2004,3,10,18,30,21.200000000000003,689,284,35.480000000000004,957
2004,3,10,19,30,22.5,537,254,35.37,938
2004,3,10,20,30,23,711,203,36.17,895
2004,3,10,21,30,22.6,817,111,38.07,817
2004,3,10,22,30,20.700000000000003,296,196,46.35,682
2004,3,10,23,30,17.7,109,138,68.11,467
2004,3,11,0,30,15.600000000000001,0,14,71.31,45
2004,3,11,1,30,13.8,0,0,73.99,0
2004,3,11,2,30,11.700000000000001,0,0,73.05,0
2004,3,11,3,30,9.8,0,0,72.11,0
2004,3,11,4,30,8.3,0,0,68.77,0
2004,3,11,5,30,7.2,0,0,67.32000000000001,0
2004,3,11,6,30,6.300000000000001,0,0,66.76,0
2004,3,11,7,30,5.5,0,0,64.32000000000001,0
2004,3,11,8,30,4.7,0,0,61.89,0
2004,3,11,9,30,4.1000000000000005,0,0,62.67,0
2004,3,11,10,30,3.7,0,0,67.04,0
2004,3,11,11,30,3.5,0,0,72.49,0
2004,3,11,12,30,3.6,0,0,75.58,0
2004,3,11,13,30,4.5,148,47,72.02,148
2004,3,11,14,30,6.300000000000001,0,34,58.84,488
2004,3,11,15,30,8.3,0,137,44.04,688
2004,3,11,16,30,10.3,0,167,36.51,791
2004,3,11,17,30,12.100000000000001,40,383,32.74,853
2004,3,11,18,30,13.3,51,415,30.7,895
2004,3,11,19,30,14.100000000000001,256,456,29.64,902
2004,3,11,20,30,14.4,200,425,29.71,889
2004,3,11,21,30,14.200000000000001,22,290,30.560000000000002,868
2004,3,11,22,30,13.3,23,223,32.730000000000004,784
2004,3,11,23,30,10.8,12,132,44.4,609
2004,3,12,0,30,8.200000000000001,0,17,64.74,166
2004,3,12,1,30,7,0,0,64.05,0
2004,3,12,2,30,6.1000000000000005,0,0,65.65,0
2004,3,12,3,30,5.4,0,0,67.26,0
2004,3,12,4,30,4.7,0,0,68.62,0
2004,3,12,5,30,4.2,0,0,69.04,0
2004,3,12,6,30,3.9000000000000004,0,0,68.81,0
2004,3,12,7,30,3.6,0,0,69.8,0
2004,3,12,8,30,3.4000000000000004,0,0,71.52,0
2004,3,12,9,30,3.5,0,0,71.63,0
2004,3,12,10,30,3.8000000000000003,0,0,69.8,0
2004,3,12,11,30,3.8000000000000003,0,0,69.39,0
2004,3,12,12,30,4.2,0,0,66.8,0
2004,3,12,13,30,5.800000000000001,0,11,65.97,261
2004,3,12,14,30,7.7,0,54,51.550000000000004,578
2004,3,12,15,30,9.9,0,105,40.81,738
2004,3,12,16,30,11.8,0,204,34.87,830
2004,3,12,17,30,13.200000000000001,0,166,33.08,875
2004,3,12,18,30,13.9,1,260,33.43,886
2004,3,12,19,30,14,59,367,34.85,871
2004,3,12,20,30,13.600000000000001,37,321,37.33,831
2004,3,12,21,30,12.9,5,187,40.63,761
2004,3,12,22,30,11.8,1,84,46.07,646
2004,3,12,23,30,10.4,0,28,56.18,435
2004,3,13,0,30,9.200000000000001,0,10,67.46000000000001,57
2004,3,13,1,30,8.5,0,0,74.07000000000001,0
2004,3,13,2,30,7.9,0,0,80.82000000000001,0
2004,3,13,3,30,7.5,0,0,86.5,0
2004,3,13,4,30,7.300000000000001,0,0,90.23,0
2004,3,13,5,30,7.2,0,0,93,0
2004,3,13,6,30,7.1000000000000005,0,0,95.2,0
2004,3,13,7,30,6.9,0,0,97.10000000000001,0
2004,3,13,8,30,6.6000000000000005,0,0,98.47,0
2004,3,13,9,30,6.4,0,0,98.71000000000001,0
2004,3,13,10,30,6.2,0,0,98.56,0
2004,3,13,11,30,6.1000000000000005,0,0,98.28,0
2004,3,13,12,30,6.2,0,0,97.3,0
2004,3,13,13,30,6.4,248,44,96.06,248
2004,3,13,14,30,7,0,38,92.83,590
2004,3,13,15,30,7.800000000000001,0,64,88.82000000000001,728
2004,3,13,16,30,8.700000000000001,0,130,84.94,809
2004,3,13,17,30,9.700000000000001,0,200,80.74,855
2004,3,13,18,30,10.8,0,172,76.19,886
2004,3,13,19,30,11.9,0,146,71.57000000000001,901
2004,3,13,20,30,12.9,0,116,67.57000000000001,900
2004,3,13,21,30,13.600000000000001,2,243,64.91,857
2004,3,13,22,30,13.5,6,185,65.59,782
2004,3,13,23,30,11.600000000000001,1,79,75.77,627
2004,3,14,0,30,9.200000000000001,209,19,89.63,209
2004,3,14,1,30,7.9,0,0,97.51,0
2004,3,14,2,30,7.1000000000000005,0,0,100,0
2004,3,14,3,30,7,0,0,100,0
2004,3,14,4,30,7.1000000000000005,0,0,100,0
2004,3,14,5,30,7.1000000000000005,0,0,100,0
2004,3,14,6,30,6.800000000000001,0,0,100,0
2004,3,14,7,30,6.4,0,0,100,0
2004,3,14,8,30,6.1000000000000005,0,0,100,0
2004,3,14,9,30,6.1000000000000005,0,0,98.77,0
2004,3,14,10,30,6,0,0,98.56,0
2004,3,14,11,30,5.9,0,0,98.60000000000001,0
2004,3,14,12,30,5.6000000000000005,0,0,98.25,0
2004,3,14,13,30,5.800000000000001,347,42,92.02,347
2004,3,14,14,30,7,227,160,77.35000000000001,666
2004,3,14,15,30,9.1,600,165,61.02,816
2004,3,14,16,30,11.4,893,102,51.47,893
2004,3,14,17,30,13.4,937,106,47.01,937
2004,3,14,18,30,14.9,954,108,45.32,954
2004,3,14,19,30,15.9,953,106,44.62,953
2004,3,14,20,30,16.3,160,429,44.9,932
2004,3,14,21,30,16.1,112,359,46.4,885
2004,3,14,22,30,15.200000000000001,28,236,50.07,791
2004,3,14,23,30,12.9,9,134,60.34,605
2004,3,15,0,30,10.600000000000001,163,21,75.14,163
2004,3,15,1,30,9.8,0,0,78.78,0
2004,3,15,2,30,9.4,0,0,82.05,0
2004,3,15,3,30,8.8,0,0,87.03,0
2004,3,15,4,30,8.200000000000001,0,0,92.36,0
2004,3,15,5,30,7.7,0,0,96.93,0
2004,3,15,6,30,7.4,0,0,99.60000000000001,0
2004,3,15,7,30,7.1000000000000005,0,0,100,0
2004,3,15,8,30,6.9,0,0,100,0
2004,3,15,9,30,6.9,0,0,100,0
2004,3,15,10,30,7,0,0,99.3,0
2004,3,15,11,30,7,0,0,98.74000000000001,0
2004,3,15,12,30,7.4,0,0,96.42,0
2004,3,15,13,30,8.3,322,44,91.66,322
2004,3,15,14,30,10.100000000000001,633,83,82.01,633
2004,3,15,15,30,12.700000000000001,781,102,67.34,781
2004,3,15,16,30,15.200000000000001,386,330,53.870000000000005,871
2004,3,15,17,30,17.2,931,107,43.68,931
2004,3,15,18,30,18.7,973,98,35.47,973
2004,3,15,19,30,19.5,679,231,29.79,984
2004,3,15,20,30,19.5,650,228,27.57,976
2004,3,15,21,30,18.7,761,167,27.64,945
2004,3,15,22,30,17.2,875,66,28.97,875
2004,3,15,23,30,14.100000000000001,718,51,35.230000000000004,718
2004,3,16,0,30,10.8,274,20,48.32,274
2004,3,16,1,30,9,0,0,54.93,0
2004,3,16,2,30,7.9,0,0,57.63,0
2004,3,16,3,30,6.800000000000001,0,0,60.53,0
2004,3,16,4,30,6.1000000000000005,0,0,61.79,0
2004,3,16,5,30,5.7,0,0,62.940000000000005,0
2004,3,16,6,30,5.2,0,0,66.23,0
2004,3,16,7,30,4.5,0,0,70.97,0
2004,3,16,8,30,3.7,0,0,75.52,0
2004,3,16,9,30,3,0,0,79.15,0
2004,3,16,10,30,2.6,0,0,81.12,0
2004,3,16,11,30,2,0,0,83.47,0
2004,3,16,12,30,2.4000000000000004,0,0,78.15,0
2004,3,16,13,30,4.4,18,61,68.92,445
2004,3,16,14,30,6.7,546,124,55.9,713
2004,3,16,15,30,9.1,630,175,48.57,830
2004,3,16,16,30,11.9,912,97,42.03,912
2004,3,16,17,30,14.600000000000001,962,95,36.39,962
2004,3,16,18,30,16.8,976,97,32.37,976
2004,3,16,19,30,18.5,972,97,30.47,972
2004,3,16,20,30,19.8,953,93,29.63,953
2004,3,16,21,30,20.5,909,85,29.45,909
2004,3,16,22,30,19.6,285,236,31.57,828
2004,3,16,23,30,16.2,0,34,52.47,667
2004,3,17,0,30,13.100000000000001,250,21,58.25,250
2004,3,17,1,30,11.9,0,0,56.31,0
2004,3,17,2,30,11,0,0,57.54,0
2004,3,17,3,30,10,0,0,60.93,0
2004,3,17,4,30,9.3,0,0,63.190000000000005,0
2004,3,17,5,30,8.6,0,0,65.31,0
2004,3,17,6,30,7.9,0,0,67.58,0
2004,3,17,7,30,6.9,0,0,72.37,0
2004,3,17,8,30,5.9,0,0,77.92,0
2004,3,17,9,30,5.1000000000000005,0,0,82.98,0
2004,3,17,10,30,4.4,0,0,87.86,0
2004,3,17,11,30,3.9000000000000004,0,0,91.46000000000001,0
2004,3,17,12,30,4.9,0,0,84.77,0
2004,3,17,13,30,7.800000000000001,456,39,71.61,456
2004,3,17,14,30,11.100000000000001,39,192,57.050000000000004,748
2004,3,17,15,30,14.700000000000001,168,305,48.01,873
2004,3,17,16,30,18.1,943,88,38.96,943
2004,3,17,17,30,21.200000000000003,977,93,30.61,977
2004,3,17,18,30,23.6,995,92,24.75,995
2004,3,17,19,30,25,994,90,21.740000000000002,994
2004,3,17,20,30,25.5,978,85,20.580000000000002,978
2004,3,17,21,30,25,947,76,21.09,947
2004,3,17,22,30,23,878,65,25.61,878
2004,3,17,23,30,18.7,727,51,50.43,727
2004,3,18,0,30,14.9,300,21,57.34,300
2004,3,18,1,30,13.3,0,0,57.21,0
2004,3,18,2,30,12.3,0,0,59.52,0
2004,3,18,3,30,11.3,0,0,63.4,0
2004,3,18,4,30,10.3,0,0,68.27,0
2004,3,18,5,30,9.4,0,0,73.37,0
2004,3,18,6,30,8.6,0,0,78.78,0
2004,3,18,7,30,7.9,0,0,84.5,0
2004,3,18,8,30,7.300000000000001,0,0,90.55,0
2004,3,18,9,30,6.9,0,0,96.67,0
2004,3,18,10,30,6.4,0,0,100,0
2004,3,18,11,30,5.9,0,0,100,0
2004,3,18,12,30,7,0,0,100,0
2004,3,18,13,30,9.700000000000001,442,41,81.49,442
2004,3,18,14,30,13,723,70,66.23,723
2004,3,18,15,30,16.7,845,86,58,845
2004,3,18,16,30,19.900000000000002,909,96,51.54,909
